"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2013-10-06 08:20","태안","영해","좌초","운항부주의","양호","1","17","0","0","0","충남 보령시 대천항 북서방 5.5해리","36|23|00","126|25|00","낚시어선","7.93",,,,
"2013-10-06 07:20","태안","영해","추진기장애","기타","양호","1","4","0","0","0","충남 보령시 오천면 영보리 보령화력발전소 앞 해상","36|22|00","126|27|00","고무보트","0.3",,,,
"2013-10-05 12:40","평택","협수로","기관고장","정비불량","양호","1","6","0","0","0","경기 화성시 서신면 입파도 인근해상","37|05|49","126|32|25","모터보트","2.78",,,,
"2013-10-04 10:05","부산","영해","추진기장애","정비불량","양호","1","1","0","0","0","부산 목도 주변해상","34 |58|73","128|59|14","모터보트","0.3",,,,
"2013-10-04 07:45","태안","영해","충돌","운항부주의","양호","2","6","0","0","0","충남 보령시 신흑동 다슬기암","36|16|00","126|28|00","어선","1.89","어선","2.29",,
"2013-10-04 07:35","목포","협수로","추진기장애","운항부주의","양호","1","6","0","0","0","전남 진도군 하조도 ~ 서망항 사이","34|19|2","126|06|28","요트","4",,,,
"2013-10-04 04:30","서귀포","영해-EEZ","충돌","운항부주의","양호","2","31","0","0","0","서귀 남방 13해리(33-01N, 126-43E)","33|01|00","126|43|00","화물선","88586","어선","29",,
"2013-10-03 15:54","태안","영해","기관고장","정비불량","양호","1","3","0","0","0","충남 홍성군 남당리 죽도 앞 해상","36|29|37","126|27|67","모터보트","2",,,,
"2013-10-03 14:30","동해","영해-EEZ","표류","기타","양호","1","5","0","0","0","강릉시 통일안보공원 약100m해상","37|43|21","129|00|07","모터보트","2.8",,,,
"2013-10-03 13:08","태안","영해","좌초","기타","양호","1","6","0","0","0","충남 보령시 오천면 대천항 북서방 8해리 해상","36|27|04","126|28|04","모터보트","0.5",,,,
"2013-10-03 07:26","목포","영해-EEZ","화재","기타","양호","1","0","0","0","0","전남 신안군 흑산면 가거도 서방 32해리","34|06|00","124|27|74","어선","0",,,,
"2013-10-02 20:43","목포","항계내","침수","관리소홀","양호","1","0","0","0","0","전남 목포시 북항 소형선박물양장","34|48|20","126|21|51","어선","2.51",,,,
"2013-10-02 14:08","포항","항계내","충돌","운항부주의","양호","2","22","0","0","0","읍천 북동 5.5해리","35|42|00","129|35|00","유조선","12819","어선","24",,
"2013-10-02 06:30","인천","영해","추진기장애","운항부주의","양호","1","4","0","0","0","인천 옹진군 덕적면 선미도 북서방 12.7해리 해상","37|27|11","125|55|32","어선","21",,,,
"2013-10-01 22:43","부산","항계내","충돌","운항부주의","양호","2","29","0","0","0","부산 태종대 동방 2.5마일","35|03|20","129|09|38","화물선","25836","어선","57",,
"2013-10-01 14:30","군산","영해","좌초","운항부주의","양호","1","4","0","0","0","군산시 옥도면 개야도 북방 2.5해리","36|05|00","126|34|00","기타","67",,,,
"2013-09-29 09:16","제주","영해","기관고장","정비불량","양호","1","8","0","0","0","우도 북동 18마일(33-37N 127-19E)","33|37|00","127|19|00","어선","17",,,,
"2013-09-29 07:48","부산","영해","표류","운항부주의","양호","1","1","0","0","0","부산 공수항 입구 주변 해상","35|10|51","129|12|99","고무보트","0.5",,,,
"2013-09-29 04:00","목포","영해","기관고장","정비불량","양호","1","10","0","0","0","전남 신안군 흑산면 가거도 동방 8.9해리","34|05|68","125|18|77","어선","9.77",,,,
"2013-09-28 14:48","목포","영해","기관고장","정비불량","양호","1","15","0","0","0","전남 영광군 안마도 동방 5해리","35|21|8","126|08|4","낚시어선","9.77",,,,
"2013-09-28 11:05","군산","영해","기관고장","정비불량","양호","1","3","0","0","0","서천군 홍원항 광암등대로부터 약 5마일 해상","36|08|63","126|24|24","고무보트","0.5",,,,
"2013-09-28 09:54","군산","영해","충돌","운항부주의","양호","2","4","0","0","0","군산시 옥도면 개야도 남서방 1해리","36|01|53","126|31|63","어선","2.6","어선","1.85",,
"2013-09-28 07:40","태안","영해","충돌","운항부주의","양호","2","9","0","0","0","충남 보령시 천북면 천북항 2해리 앞 해상","36|27|3","126|26|7","낚시어선","2.9","고무보트","0",,
"2013-09-27 17:55","목포","항계내","기관고장","정비불량","양호","1","1","0","0","0","전남 목포시 장좌도 ~ 북항개발지구 사이 해상","34|47|43","126|20|33","어선","0.89",,,,
"2013-09-27 13:35","통영","영해","침수","관리소홀","저시정","1","1","0","0","0","통영시 욕지도 남동방 7.5해리 해상","34|34|27","128|25|28","어선","2.55",,,,
"2013-09-26 13:00","인천","항계내","기관고장","관리소홀","양호","1","4","0","0","0","인천 옹진군 영흥면 내리 십리포해변 앞 해상","37|17|00","126|28|45","모터보트","0.9",,,,
"2013-09-26 03:45","태안","영해","침수","기타","양호","1","7","0","0","0","충남 태안군 소원면 의항해수욕장 해안가 남서방 200m","36|49|00","126|09|00","어선","99.19",,,,
"2013-09-26 01:20","군산","영해","좌초","운항부주의","양호","1","3","0","0","0","전라북도 군산시 비응항 남방 새만금방조제 500m 인근","35|55|31","126|31|35","어선","7.93",,,,
"2013-09-25 14:00","목포","협수로","기관고장","정비불량","양호","1","2","0","0","0","전남 신안군 암태도 인근 해상","34|51|43","126|09|44","어선","1.88",,,,
"2013-09-25 09:36","부산","항계내","표류","관리소홀","양호","1","0","0","0","0","부산 수영만 요트경기장 앞 해상","00|00|00","000|00|00","모터보트","1",,,,
"2013-09-24 13:50","인천","항계내","침수","운항부주의","양호","1","0","0","0","0","인천 옹진군 북도면 장봉도 북서방 0.2해리 해상","37|32|00","126|23|00","어선","7.93",,,,
"2013-09-24 08:03","통영","영해","침수","정비불량","양호","1","2","0","0","0","통영시 사량읍 양지리 은포마을 앞 100해상","34|48|47","128|12|98","어선","2.99",,,,
"2013-09-23 09:30","평택","항계내","기타","정비불량","양호","1","0","0","0","0","충남 당진시 송악읍 고대관리부두","36|59|57","126|41|52","기타","16.71",,,,
"2013-09-23 09:08","포항","항계내","화재","정비불량","양호","1","26","1","0","0","영일만신항 19번 묘박지","36|06|29","129|29|42","화물선","75270",,,,
"2013-09-23 05:40","창원","항계내","충돌","운항부주의","양호","2","5","0","0","0","창원시 진해구 속천항 방파제 인근","35|08|30","128|40|29","어선","26","어선","4.72",,
"2013-09-23 04:40","완도","영해","충돌","운항부주의","양호","2","3","0","1","0","장흥군 회진면 진목리 삭금출장소 남방 1.5해리","34|25|00","126|54|00","어선","4.95","어선","1.24",,
"2013-09-22 23:15","인천","항계내","화재","관리소홀","양호","1","4","0","0","0","인천광역시 영흥면 영흥화력발전소 앞 해상","37|14|41","126|25|06","예부선","76",,,,
"2013-09-21 18:20","동해","영해-EEZ","표류","연료고갈","양호","1","1","0","0","0","울릉군 서면 학포리 앞 해상","37|30|10","130|48|00","고무보트","0",,,,
"2013-09-21 06:33","여수","영해","좌초","운항부주의","양호","1","3","0","0","0","고흥군 서망리 우두 해수욕장 앞 해상","34|37|44","127|29|44","기타","0.3",,,,
"2013-09-21 05:34","여수","항계내","충돌","운항부주의","양호","2","4","0","1","0","여수시 남산동 돌산 1대교 아래 당머리 선착장 앞 해상","34|43|45","127|43|56","기타","1.57","어선","24",,
"2013-09-20 12:04","태안","영해","기관고장","운항부주의","양호","1","3","0","0","0","충남 보령시 오천면 원산도 인근 해상","36|21|3","126|25|26","고무보트","0.1",,,,
"2013-09-20 09:20","동해","영해-EEZ","기관고장","기타","양호","1","8","0","0","0","독도 북동 24마일","37|39|07","131|57|70","어선","69",,,,
"2013-09-20 07:52","태안","영해","좌초","운항부주의","양호","1","8","0","0","0","충남 홍성군 서부면 죽도 인근 해상","36|21|3","126|25|26","낚시어선","3.39",,,,
"2013-09-18 17:40","태안","영해-EEZ","기관고장","운항부주의","양호","1","22","0","0","0","충남 태안군 근흥면 가의도리 격렬비열도 남서방 8해리 해상","36|30|00","125|27|00","낚시어선","9.77",,,,
"2013-09-18 08:51","제주","영해","기관고장","정비불량","양호","1","1","0","0","0","제주시 추자면 사수도 서방 0.5해리","33|55|18","126|37|37","어선","1.16",,,,
"2013-09-18 07:25","동해","영해-EEZ","화재","기타","양호","1","37","0","0","0","독도 남동 32마일 해상","36|47|41","132|14|36","어선","240",,,,
"2013-09-18 00:35","목포","영해","충돌","운항부주의","양호","2","27","0","0","0","전남 진도군 맹골도 북동방 5.4해리","34|21|00","125|47|00","어선","40","화물선","2962",,
"2013-09-17 08:25","목포","협수로","기관고장","정비불량","양호","1","1","0","0","0","전남 신안군 압해도 장감리 선착장 인근 해태발","34|49|4","126|20|5","모터보트","0.6",,,,
"2013-09-16 16:45","제주","영해","기관고장","정비불량","황천5급","1","6","0","0","0","제주 세화 북방 약3해리","33|36|00","126|50|00","어선","19",,,,
"2013-09-16 08:54","목포","EEZ 30마일 이내","기타","기타","양호","1","13","0","0","1","전남 신안군 가거도 남서 72해리 해상","33|30|2","123|48|4","어선","0",,,,
"2013-09-16 05:21","태안","영해","추진기장애","운항부주의","양호","1","2","0","0","0","충남 태안군 근흥면 거아도 인근 해상","36|36|00","126|14|00","어선","1.9",,,,
"2013-09-15 15:25","태안","영해","기관고장","기타","양호","1","8","0","0","0","충남 보령시 오천면 삽시도리 인근 해상","36|20|36","126|27|21","낚시어선","3.02",,,,
"2013-09-15 13:40","인천","항계내","전복","운항부주의","양호","1","4","0","2","0","인천광역시 중구 북도면 노루메기 선착장 앞 해상","37|32|22","126|25|06","모터보트","0.5",,,,
"2013-09-15 12:50","평택","협수로","표류","정비불량","양호","1","8","0","0","0","경기도 안산시 소재 육도 인근해상","37|05|40","126|27|10","모터보트","0",,,,
"2013-09-15 12:45","부산","영해","기관고장","정비불량","양호","1","2","0","0","0","태종대 남방 12마일","34|50|48","129|05|51","요트","5",,,,
"2013-09-15 11:43","인천","항계내","추진기장애","관리소홀","양호","1","4","0","0","0","인천 옹진군 몰곶과 모도 중간지점","37|32|22","126|23|77","어선","1.84",,,,
"2013-09-15 04:00","서귀포","영해-EEZ","기관고장","정비불량","양호","1","11","0","0","0","서귀포 남방 40해리(32-35N 126-38E)","32|35|00","126|38|00","어선","50",,,,
"2013-09-14 11:20","인천","항계내","추진기장애","운항부주의","양호","1","3","0","0","0","인천 중구 무의도 북서방 6.5해리 해상","37|23|00","126|16|00","어선","4.51",,,,
"2013-09-14 11:05","울산","항계내","화재","화기취급부주의","양호","1","2","1","0","0","동방파제 남동 1.9해리, 울산항 E-1묘지","35|26|95","129|26|16","화물선","24",,,,
"2013-09-13 19:26","부산","영해","기관고장","정비불량","양호","1","10","0","0","0","부산 북형제도 서방 3마일","34|56|00","128|55|00","어선","198",,,,
"2013-09-13 15:15","태안","영해","기관고장","운항부주의","양호","1","1","0","0","0","충남 보령시 오천면 외연도리 외연도 북서방 6해리 해상","36|16|50","125|58|20","어선","9.16",,,,
"2013-09-13 10:50","목포","영해","충돌","운항부주의","양호","2","19","0","0","0","전남 신안군 흑산도 동방 약 5.8해리","34|41|00","125|34|00","어선","145","여객선","751",,
"2013-09-12 16:35","인천","영해","충돌","운항부주의","양호","2","26","0","0","0","인천 옹진군 덕적도 굴업도 서방 13해리 해상","37|12|00","125|41|00","어선","79","어선","69",,
"2013-09-12 07:32","태안","영해","기관고장","정비불량","양호","1","3","0","0","0","충남 보령시 오천면 화사도 인근 해상","36|20|0","126|27|2","어선","7.93",,,,
"2013-09-10 19:40","서귀포","영해-EEZ","충돌","운항부주의","양호","2","23","0","0","0","서귀포 남방 19해리(32-55N, 126-29E)","32|55|00","126|29|00","어선","29","화물선","1257",,
"2013-09-10 15:15","목포","협수로","충돌","운항부주의","양호","2","2","0","0","0","전남 신안군 압해대교 인근 해상","34|50|10","126|22|42","어선","1.72","어선","1.07",,
"2013-09-10 11:00","목포","영해","좌초","운항부주의","양호","1","1","0","0","0","전남 진도군 조도면 맹골도 남서방 1.7해리","34|11|75","125|49|47","어선","9.77",,,,
"2013-09-10 09:55","서귀포","영해","침수","운항부주의","양호","1","2","0","0","0","우도 북방 0.1해리(33-31.65N, 126-57.22E)","33|31|65","126|57|22","어선","6.67",,,,
"2013-09-10 05:05","인천","영해","좌초","운항부주의","양호","1","4","0","0","0","인천 옹진군 자월면 초치도 인근 해상","37|19|00","126|13|00","어선","21",,,,
"2013-09-10 04:48","태안","영해","충돌","운항부주의","양호","2","10","0","0","0","충남 태안군 근흥면 신진도리 신진항 남서방 2.4해리 해상","36|69|00","126|05|00","어선","74","어선","4.01",,
"2013-09-09 13:57","여수","영해","충돌","운항부주의","양호","2","7","5","0","0","여수시 신월동 하수종말처리장 앞 500m해상","34|43|40","127|41|14","어선","9.77","모터보트","2.53",,
"2013-09-08 20:27","여수","영해","화재","정비불량","양호","1","7","0","0","0","여수시 남면 안도리 안도해수욕장 동방 인근해상","34|29|55","127|49|70","어선","17",,,,
"2013-09-08 14:25","인천","항계내","기관고장","운항부주의","양호","1","12","0","0","0","인천 옹진군 영흥면 석섬 인근 해상","37|14|37","126|30|05","낚시어선","6.67",,,,
"2013-09-08 13:38","창원","항계내","화재","기타","양호","3","0","0","0","0","창원 진해구 속천 수협부두","35|08|30","128|40|20","어선","1.46","어선","1.06","어선","1.55"
"2013-09-08 12:08","목포","협수로","침수","기타","양호","1","1","0","0","0","전남 신안군 임자도 북방 1해리","35|10|00","126|10|00","어선","1",,,,
"2013-09-08 09:30","평택","협수로","기관고장","정비불량","양호","1","22","0","0","0","인천 옹진군 자월면 목덕도 남동방 약 0.7해리 해상","36|56|00","125|48|00","어선","9.77",,,,
"2013-09-08 08:35","창원","항계내","침수","정비불량","양호","1","0","0","0","0","창원시 진해구 장천1부두","35|07|55","128|41|37","예부선","28",,,,
"2013-09-08 05:25","부산","영해","표류","운항부주의","양호","1","3","0","0","0","부산 남형제도 동방 6해리","34|54|25","129|04|84","어선","5.98",,,,
"2013-09-07 13:10","군산","영해","추진기장애","운항부주의","양호","1","17","0","0","0","전북 군산시 비응도 북서방 1.5해리","35|57|61","126|31|15","낚시어선","9.77",,,,
"2013-09-06 13:00","부산","영해","충돌","운항부주의","양호","2","14","0","0","0","부산 남형제도 서방 약 2마일 해상","34|55|33","128|54|65","예부선","90","화물선","1474",,
"2013-09-06 10:50","태안","영해","기관고장","기타","양호","1","6","0","0","0","충남 보령시 오천면 외연도리 서방 1.2해리 해상","36|13|02","126|02|40","낚시어선","3",,,,
"2013-09-05 16:56","태안","영해","기관고장","정비불량","양호","1","6","0","0","0","충남 태안군 근흥면 신진도리 신진항 북서방 11해리 해상","36|46|00","125|59|00","어선","24",,,,
"2013-09-05 13:10","평택","협수로","화재","정비불량","양호","1","11","0","0","0","인천 옹진군 자월면 가덕도 북방 약 1.6해리 해상","36|59|00","125|48|00","어선","78",,,,
"2013-09-05 06:55","목포","영해","추진기장애","운항부주의","양호","1","11","0","0","0","전남 신안군 흑산면 가거도 북동 5.5해리","34|07|00","125|13|00","어선","27",,,,
"2013-09-05 06:30","여수","영해","충돌","운항부주의","양호","2","15","0","0","0","초도 남동방 1해리","34|12|91","127|17|20","어선","2.99","어선","29",,
"2013-09-04 13:28","평택","협수로","충돌","운항부주의","양호","2","16","1","0","0","인천 옹진군 덕적면 울도 남서방 약 10해리 해상","36|59|00","125|47|00","어선","66","어선","7.93",,
"2013-09-04 11:25","태안","영해","충돌","운항부주의","양호","2","10","0","0","0","충남 태안군 근흥면 가의도리 흑도 북서방 2.5해리 해상","36|46|00","125|56|00","유조선","977","어선","29",,
"2013-09-03 20:10","여수","영해","충돌","운항부주의","양호","2","7","4","0","0","여수 신항 방파제 동측 500m 앞 해상","34|45|15","127|46|38","기타","9","기타","29",,
"2013-09-03 08:00","목포","영해","추진기장애","운항부주의","황천5급","1","7","0","0","0","전남 신안군 대흑산도 북방 28해리","35|20|00","125|18|00","어선","21",,,,
"2013-09-03 05:42","서귀포","영해-EEZ","추진기장애","운항부주의","풍랑주의보","1","11","0","0","0","서귀포 남동 29해리(32-55N 127-00E)","32|55|00","127|00|00","어선","79",,,,
"2013-09-02 09:00","태안","영해","타기고장","기타","양호","1","12","0","0","0","충남 보령시 신흑동 대천항 서방 8마일 해상","36|18|54","126|25|20","낚시어선","7.93",,,,
"2013-09-01 23:27","완도","영해","침수","관리소홀","양호","1","2","0","0","0","노화읍 저도 남동방 100미터 해상","34|10|00","126|27|00","어선","4.99",,,,
"2013-09-01 06:18","평택","협수로","전복","운항부주의","양호","1","0","0","1","0","인천 옹진군 소재 영흥도 남방 약 3해리 해상","37|10|7","126|28|4","어선","1.88",,,,
"2013-08-31 18:15","동해","영해","화재","화기취급부주의","양호","1","5","0","0","0","경상북도 울릉군 울릉읍 저동항내 제2005해은호","000|00|00","000|00|00","어선","29",,,,
"2013-08-31 18:09","인천","협수로","추진기장애","운항부주의","양호","1","4","0","0","0","인천 중구 상엽도 인근 해상","37|24|00","126|26|00","고무보트","0.3",,,,
"2013-08-31 15:08","평택","협수로","추진기장애","운항부주의","양호","1","7","0","0","0","인천 옹진군 덕적면 가덕도 인근 해상","36|58|00","125|45|00","어선","7.93",,,,
"2013-08-31 12:16","인천","항계내","침수","운항부주의","양호","1","22","0","0","0","인천 옹진군 소초치도 인근해상","37|19|00","126|16|00","낚시어선","9.77",,,,
"2013-08-31 09:08","태안","영해","전복","운항부주의","양호","1","4","0","0","0","충남 보령시 오천면 원산도리 원산도 남방 1.3해리 해상","36|20|78","126|27|00","모터보트","1",,,,
"2013-08-31 08:40","태안","영해","기관고장","기타","황천5급","1","1","0","0","0","장고도 북서방 5마일해상","36|24|00","126|14|00","어선","2.7",,,,
"2013-08-31 06:42","태안","영해","기관고장","기타","양호","1","2","0","0","0","충남 태안군 근흥면 신진도리 목개도 남방 2마일 해상","36|36|78","126|06|56","어선","2.34",,,,
"2013-08-31 05:35","인천","항계내","충돌","운항부주의","양호","1","4","1","0","0","인천 중구 무의도 북동방 4해리 해상","37|24|43","126|31|35","어선","6.67",,,,
"2013-08-30 21:45","인천","항계내","기관고장","관리소홀","양호","1","2","0","0","0","인천 중구 잠진도 인근 해상","37|24|00","126|28|00","모터보트","1",,,,
"2013-08-30 18:30","통영","영해","기관고장","정비불량","양호","1","6","1","0","0","통영시 욕지도 남동방 27해리","34|15|00","128|33|00","어선","37",,,,
"2013-08-29 16:40","목포","협수로","타기고장","정비불량","양호","1","2","0","0","0","전남 신안군 재원도 남방 1.4해리","35|03|00","126|02|00","어선","4.99",,,,
"2013-08-29 12:20","부산","영해","침수","운항부주의","양호","1","1","0","0","0","부산 해운대 해수욕장 4번 망루 앞 해상","00|00|00","000|00|00","모터보트","1",,,,
"2013-08-28 14:00","부산","항계내","침수","정비불량","양호","1","1","0","0","0","부산 북항 6~7부두 중간해상","35|06|50","129|03|00","기타","8.56",,,,
"2013-08-27 11:58","군산","영해","좌초","운항부주의","양호","1","3","0","0","0","전라북도 부안군 변산면 격포항 북서방 1해리","35|37|30","126|26|30","어선","29",,,,
"2013-08-27 08:50","태안","영해","기관고장","기타","양호","1","2","0","0","0","가의도 북서방 5.5마일","36|42|00","125|56|00","어선","6.67",,,,
"2013-08-27 07:30","목포","영해","좌초","운항부주의","양호","1","4","0","0","0","전남 신안군 흑산면 홍도 탑서 갯바위","34|43|44","125|11|48","어선","29",,,,
"2013-08-27 04:45","통영","영해","기타","운항부주의","양호","1","6","0","0","0","통영시 한산면 매죽리 홍도 북서방 약 0.4해리 해상","34|31|21","128|43|00","낚시어선","6.07",,,,
"2013-08-25 10:47","평택","협수로","충돌","운항부주의","양호","2","16","0","0","0","인천 옹진군 백아리 소재 가덕도 남서방 3.5해리 해상","36|58|00","125|42|00","어선","22","어선","36",,
"2013-08-25 10:30","인천","영해","기관고장","관리소홀","양호","1","9","0","0","0","인천광역시 중구 영종도 왕산 서방 2해리 해상","37|31|31","126|19|38","모터보트","0.7",,,,
"2013-08-24 15:48","태안","영해","기관고장","정비불량","양호","1","11","0","0","0","대천항 남서방 20해리","36|12|00","126|06|06","낚시어선","4.99",,,,
"2013-08-24 15:15","군산","영해","추진기장애","운항부주의","양호","1","84","0","0","0","전라북도 군산시 장자도 북방 0.3해리","35|49|00","126|23|00","여객선","111",,,,
"2013-08-23 22:26","창원","영해","화재","기타","양호","1","22","0","0","0","창원시 마산 옥계항 동방 0.3마일 해상","35|05|37","128|37|31","낚시어선","9.77",,,,
"2013-08-23 11:50","목포","협수로","좌초","운항부주의","양호","1","9","0","0","0","전남 신안군 남서 2.3해리","35|01|40","126|01|60","화물선","1344",,,,
"2013-08-23 04:05","태안","영해","충돌","운항부주의","양호","2","16","0","0","0","충남 태안군 근흥면 신진항 남방 14.7해리","36|26|00","126|05|00","어선","24","어선","8.55",,
"2013-08-23 00:30","서귀포","공해","기관고장","정비불량","양호","1","9","0","0","0","서귀포 남동방 150해리(30-42N, 126-49E)","30|42|00","126|49|00","어선","29",,,,
"2013-08-22 19:32","목포","협수로","기관고장","기타","양호","1","1","0","0","0","전남 신안군 흑산면 가도 인근해상","34|40|27","125|28|99","어선","0.5",,,,
"2013-08-22 16:00","서귀포","공해","기관고장","정비불량","양호","1","8","0","0","0","서귀포 남동방 137해리(30-56N, 126-49E)","30|56|00","126|49|00","어선","29",,,,
"2013-08-22 13:05","동해","영해-EEZ","기관고장","기타","양호","1","3","0","0","0","삼척시 후진항 방파제 앞 0.3마일 앞 해상","37|27|54","129|10|45","모터보트","0",,,,
"2013-08-21 21:25","군산","영해","표류","연료고갈","양호","1","4","0","0","0","군산시 옥도면 연도 북방 2해리","36|07|36","126|27|03","낚시어선","7.93",,,,
"2013-08-21 16:50","목포","협수로","전복","운항부주의","양호","1","1","0","0","0","전남 진도군 임회면 굴포리 죽도 남방 1해리","34|19|77","126|12|82","어선","1.05",,,,
"2013-08-21 07:48","완도","영해","전복","운항부주의","양호","1","5","0","0","0","완도 신지면 송곡리 치도 동방 400m","34|21|00","126|47|00","어선","4.79",,,,
"2013-08-21 01:00","인천","영해","침수","운항부주의","양호","1","2","0","0","0","인천 옹진군 북도면 장봉리 소재 만암 남동방 0.7해리 해상","37|33|16","126|21|64","어선","7.93",,,,
"2013-08-20 17:24","속초","영해","기관고장","기타","양호","1","4","0","0","0","속초 동방 12마일","38|12|00","128|51|00","어선","6.67",,,,
"2013-08-19 15:25","인천","항계내","침수","관리소홀","양호","1","0","0","0","0","인천광역시 옹진군 연평도 내항선착장","37|39|33","125|42|04","어선","1.64",,,,
"2013-08-19 12:40","목포","영해","표류","연료고갈","양호","1","3","0","0","0","전남 영광군 계마항 서방 4.7해리","35|23|73","126|18|44","고무보트","0.5",,,,
"2013-08-19 07:44","여수","영해","화재","화기취급부주의","양호","1","4","4","0","0","여수시 중흥동 중흥부두","34|50|31","127|40|28","예부선","401",,,,
"2013-08-18 11:18","태안","영해","추진기장애","기타","양호","1","4","0","0","0","충남 보령시 대천항 서방 9.2해리","36|19|10","126|19|08","여객선","100",,,,
"2013-08-18 01:42","태안","영해","침수","기타","양호","1","8","0","0","0","충남 보령시 대천항 남서방 24마일","36|18|00","126|01|00","어선","9.77",,,,
"2013-08-17 21:56","통영","영해","침수","정비불량","양호","1","20","0","0","0","통영시 좌사리도 북동방 1.4마일 해상","34|34|74","128|22|61","낚시어선","9.77",,,,
"2013-08-17 21:40","인천","항계내","전복","운항부주의","양호","1","9","0","0","0","인천 옹진군 자월도 장골해변 앞 해상","37|14|32","126|18|35","모터보트","1.15",,,,
"2013-08-17 16:28","부산","항계내","화재","관리소홀","양호","1","77","0","0","0","부산 감천항 14번 선석(동양시멘트 앞 해상)","00|00|00","000|00|00","어선","4638",,,,
"2013-08-17 10:44","평택","협수로","충돌","운항부주의","양호","2","26","0","1","0","경기 화성시 우정읍 입파도 북동방 약 100미터 해상","37|06|44","126|32|33","낚시어선","9.16","모터보트","2.3",,
"2013-08-17 09:30","평택","협수로","기타","운항부주의","양호","2","3","0","0","0","경기 안산시 단원구 풍도 방파제","37|06|39","126|23|49","낚시어선","9.77","모터보트","0.4",,
"2013-08-17 07:40","포항","항계내","침수","기타","양호","1","0","0","0","0","포항 북구 흥해읍 용한2리 SK건설(주) 케이슨 제작장 부두","36|6|00","129|25|00","예부선","120",,,,
"2013-08-16 05:56","목포","협수로","충돌","운항부주의","양호","2","12","0","0","0","전남 진도군 병풍도 남방 4해리","34|04|07","126|00|04","화물선","1540","어선","100",,
"2013-08-15 22:00","태안","영해","추진기장애","기타","양호","1","12","0","0","0","충남 태안군 가의도 남서방 12해리","36|33|00","125|55|00","유조선","1587",,,,
"2013-08-15 16:00","제주","영해","기타","운항부주의","양호","2","7","0","0","0","제주시 한림읍 비양도 서방해역","33|24|20","126|13|00","어선","3.3","어선","9.77",,
"2013-08-15 11:51","목포","영해","좌주","운항부주의","양호","1","1","0","0","0","전남 영광군 낙월도 남서 7해리 각이사퇴","35|10|28","126|02|89","요트","3.5",,,,
"2013-08-15 05:45","서귀포","EEZ 30마일 이내","충돌","운항부주의","양호","2","20","0","0","0","서귀포 남방 83해리(31-51.85N 126-53.05E)","31|51|85","126|53|05","어선","29","화물선","14929",,
"2013-08-14 18:50","동해","영해","기관고장","기타","양호","1","2","0","0","0","삼척 호산항 LNG공사항 남측 1km 해상","37|09|23","129|21|58","기타","1.66",,,,
"2013-08-14 18:07","통영","협수로","좌초","운항부주의","양호","1","1","0","0","0","통영시 학림도 동방 해안가","34|45|07","128|25|45","어선","2.94",,,,
"2013-08-14 06:30","동해","영해-EEZ","충돌","운항부주의","양호","2","20","0","0","0","울릉 서방 10마일","37|28|00","130|36|00","화물선","9986","어선","9.77",,
"2013-08-12 10:02","동해","영해","침수","기타","양호","1","5","0","0","0","강릉 안인동방 4.5마일 해상","37|44|51","129|05|06","관공선","25",,,,
"2013-08-12 00:00","서귀포","영해","좌초","운항부주의","양호","2","4","0","0","0","지귀도 남쪽해안가","33|13|50","126|39|55","예부선","65","예부선","365",,
"2013-08-11 19:05","목포","협수로","충돌","운항부주의","양호","1","4","0","0","0","전남 신안군 팔금도 암태도 연결 연도교","34|48|60","126|08|30","예부선","106.21",,,,
"2013-08-11 11:05","통영","영해","충돌","운항부주의","양호","2","114","0","0","0","거제시 일운면 외조라도 남방 1.6해리 해상","34|55|38","128|42|42","유도선","29","어선","173",,
"2013-08-11 09:15","완도","영해","충돌","운항부주의","저시정","2","28","0","0","0","완도군 청산도 남서방 4해리","34|05|00","126|48|00","유조선","1257","어선","250",,
"2013-08-11 08:10","태안","영해","추진기장애","운항부주의","저시정","1","2","0","0","0","태안군 소원면모항항 북서방 1.5마일 해상","36|46|00","126|05|00","모터보트","0.6",,,,
"2013-08-11 07:45","목포","영해","충돌","운항부주의","저시정","2","13","0","0","0","전남 진도군 하조도 동방 2.7해리 해상","34|17|00","126|08|00","어선","7.93","어선","155",,
"2013-08-10 22:39","여수","영해","기타","운항부주의","양호","2","18","0","0","0","여수시 삼산면 초도 북서방 4.7마일 해상","34|18|00","127|12|00","어선","139","어선","41",,
"2013-08-10 10:24","평택","협수로","전복","운항부주의","양호","1","10","0","0","0","인천시 옹진군 자월면 소재 목덕도 서방 13해리 해상","36|55|00","125|30|00","어선","22",,,,
"2013-08-10 08:40","부산","항계내","기타","운항부주의","저시정","2","38","0","0","0","부산 남외항 N-3묘지","35|02|50","129|03|15","화물선","2982","화물선","499",,
"2013-08-10 08:35","인천","영해","타기고장","정비불량","저시정","1","19","0","0","0","인천광역시 옹진군 초치도 북서방 6해리 해상","37|23|00","126|09|00","낚시어선","9.77",,,,
"2013-08-10 08:15","목포","협수로","충돌","운항부주의","저시정","2","5","0","0","0","전남 진도군 서망항 남방 약 1.3해리","34|20|08","126|07|44","모터보트","2.5","여객선","288",,
