발생일시,월별,시간대별,관할해경서,발생해역,위도,경도,기상상태,발생원인,발생유형,사고선박수,발생인원,구조,부상,사망,실종,선 종,톤수,,,,,,,,,,,,,,,,,,,,
2021-10-22 12:38,10,12,태안,영해,36 | 44 | 10,125 | 58 | 44,양호,정비불량,기관손상,1,10,10,0,0,0,화물선,2460,,,,,,,,,,,,,,,,,,,,
2021-10-22 10:19,10,10,보령,항계 내,36 | 21 | 51,126 | 22 | 55,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-22 08:36,10,08,군산,영해,35 | 51 | 9,126 | 20 | 12,양호,운항부주의,좌초/좌주,1,4,4,0,0,0,모터보트,0.32,,,,,,,,,,,,,,,,,,,,
2021-10-22 03:59,10,03,인천,항계 내,37 | 26 | 48,126 | 36 | 23,양호,관리소홀,침수,1,0,0,0,0,0,예부선,538,,,,,,,,,,,,,,,,,,,,
2021-10-21 19:02,10,19,부안,영해,35 | 35 | 16,126 | 17 | 59,양호,정비불량,기관손상,1,4,4,0,0,0,어선,3.68,,,,,,,,,,,,,,,,,,,,
2021-10-21 16:07,10,16,여수,영해,34 | 43 | 59,127 | 44 | 13,양호,안전부주의,좌초/좌주,1,2,2,0,0,0,요트,3.29,,,,,,,,,,,,,,,,,,,,
2021-10-21 15:13,10,15,울산,영해-EEZ,35 | 25 | 18,130 | 4 | 54,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,79.83,,,,,,,,,,,,,,,,,,,,
2021-10-21 13:39,10,13,부산,항계 내,35 | 6 | 47,129 | 11 | 39,양호,정비불량,기관손상,1,8,8,0,0,0,유조선,703,,,,,,,,,,,,,,,,,,,,
2021-10-21 11:51,10,11,군산,영해,35 | 51 | 15,126 | 22 | 9,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-21 10:20,10,10,태안,영해,36 | 31 | 60,124 | 51 | 0,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,21,,,,,,,,,,,,,,,,,,,,
2021-10-21 09:55,10,09,부산,항계 내,35 | 3 | 17,128 | 59 | 56,양호,화기취급부주의,화재,1,0,0,0,0,0,기타,61,,,,,,,,,,,,,,,,,,,,
2021-10-21 08:51,10,08,태안,영해,36 | 36 | 1,126 | 23 | 30,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,어선,3,,,,,,,,,,,,,,,,,,,,
2021-10-21 07:33,10,07,목포,항계 내,34 | 48 | 1,126 | 21 | 29,양호,관리소홀,침몰,1,0,0,0,0,0,화물선,29,,,,,,,,,,,,,,,,,,,,
2021-10-21 07:16,10,07,부산,항계 내,35 | 5 | 21,129 | 1 | 36,양호,관리소홀,화재,1,0,0,0,0,0,어선,129,,,,,,,,,,,,,,,,,,,,
2021-10-21 02:45,10,02,목포,항계 내,34 | 16 | 45,126 | 8 | 46,양호,정비불량,기관손상,1,26,26,0,0,0,화물선,3565,,,,,,,,,,,,,,,,,,,,
2021-10-21 00:41,10,00,서귀포,영해-EEZ,33 | 18 | 18,127 | 10 | 60,양호,정비불량,기관손상,1,9,9,0,0,0,어선,41,,,,,,,,,,,,,,,,,,,,
2021-10-20 20:24,10,20,인천,영해,37 | 34 | 13,125 | 44 | 39,양호,운항부주의,부유물감김,1,5,5,0,0,0,화물선,350,,,,,,,,,,,,,,,,,,,,
2021-10-20 19:30,10,19,통영,영해-EEZ,34 | 9 | 12,128 | 28 | 54,양호,운항부주의,부유물감김,1,8,8,0,0,0,어선,31,,,,,,,,,,,,,,,,,,,,
2021-10-20 14:24,10,14,동해,외국해역,38 | 6 | 31,133 | 14 | 21,풍랑경보,안전부주의,전복,1,9,2,2,2,5,어선,72,,,,,,,,,,,,,,,,,,,,
2021-10-20 13:19,10,13,인천,항계 내,37 | 16 | 32,126 | 30 | 29,양호,운항부주의,추진기손상,1,3,3,0,0,0,모터보트,0.52,,,,,,,,,,,,,,,,,,,,
2021-10-20 11:47,10,11,통영,협수로,34 | 51 | 14,128 | 12 | 55,양호,정비불량,기관손상,1,12,12,0,0,0,낚시어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-20 11:33,10,11,부산,영해-EEZ,35 | 5 | 57,129 | 23 | 44,양호,정비불량,추진기손상,1,7,7,0,0,0,어선,62,,,,,,,,,,,,,,,,,,,,
2021-10-20 10:54,10,10,완도,항계 내,34 | 19 | 9,127 | 5 | 7,양호,배터리 방전,운항저해,1,15,15,0,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-20 09:12,10,09,통영,협수로,34 | 55 | 18,128 | 6 | 27,양호,관리소홀,전복,1,0,0,0,0,0,어선,2.99,,,,,,,,,,,,,,,,,,,,
2021-10-20 00:07,10,00,서귀포,영해,33 | 3 | 0,126 | 15 | 0,양호,정비불량,침수,1,8,8,0,0,0,어선,29,,,,,,,,,,,,,,,,,,,,
2021-10-19 17:41,10,17,인천,항계 내,37 | 20 | 39,126 | 31 | 9,양호,정비불량,키손상,1,2,2,0,0,0,기타,18,,,,,,,,,,,,,,,,,,,,
2021-10-19 17:05,10,17,목포,영해,34 | 19 | 4,125 | 59 | 38,양호,기타 ,기관손상,1,15,15,0,0,0,관공선,170,,,,,,,,,,,,,,,,,,,,
2021-10-19 15:04,10,15,여수,항계 내,34 | 42 | 33,127 | 33 | 2,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,1,,,,,,,,,,,,,,,,,,,,
2021-10-19 12:33,10,12,울산,항계 내,35 | 29 | 35,129 | 23 | 21,양호,정비불량,화재,1,1,1,0,0,0,모터보트,9.25,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:38,10,05,통영,협수로,34 | 37 | 33,128 | 33 | 25,양호,운항부주의,충돌,1,10,10,5,0,0,어선,59,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:38,10,05,통영,협수로,34 | 37 | 33,128 | 33 | 25,양호,운항부주의,충돌,1,1,1,0,0,0,어선,2.65,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:32,10,05,여수,항계 내,34 | 43 | 14,127 | 42 | 16,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,1.03,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:32,10,05,여수,항계 내,34 | 43 | 14,127 | 42 | 16,양호,관리소홀,전복,1,0,0,0,0,0,모터보트,1.21,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:32,10,05,여수,항계 내,34 | 43 | 14,127 | 42 | 16,양호,관리소홀,전복,1,0,0,0,0,0,어선,0.66,,,,,,,,,,,,,,,,,,,,
2021-10-19 00:16,10,00,군산,항계 내,35 | 59 | 10,126 | 39 | 57,양호,관리소홀,표류,1,0,0,0,0,0,어선,7,,,,,,,,,,,,,,,,,,,,
2021-10-18 20:43,10,20,울진,영해-EEZ,36 | 17 | 34,129 | 43 | 13,양호,정비불량,기관손상,1,1,1,0,0,0,어선,4.98,,,,,,,,,,,,,,,,,,,,
2021-10-18 20:41,10,20,제주,영해,33 | 40 | 51,126 | 27 | 38,양호,정비불량,기관손상,1,14,14,0,0,0,화물선,4388,,,,,,,,,,,,,,,,,,,,
2021-10-18 19:12,10,19,부안,영해,35 | 43 | 9,126 | 31 | 59,양호,관리소홀,표류,1,0,0,0,0,0,어선,2.33,,,,,,,,,,,,,,,,,,,,
2021-10-18 18:39,10,18,목포,항계 내,34 | 54 | 29,126 | 21 | 50,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,1.29,,,,,,,,,,,,,,,,,,,,
2021-10-18 16:36,10,16,인천,영해,37 | 21 | 2,126 | 6 | 19,양호,운항부주의,전복,1,5,3,0,2,0,어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-18 14:32,10,14,부산,항계 내,35 | 3 | 14,128 | 58 | 22,양호,원인미상,해양오염,1,0,0,0,0,0,어선,129,,,,,,,,,,,,,,,,,,,,
2021-10-18 13:00,10,13,평택,영해,37 | 8 | 6,126 | 33 | 45,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,1.11,,,,,,,,,,,,,,,,,,,,
2021-10-18 08:47,10,08,보령,영해,36 | 28 | 45,126 | 26 | 47,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0.28,,,,,,,,,,,,,,,,,,,,
2021-10-18 07:51,10,07,태안,영해,36 | 34 | 5,126 | 16 | 18,양호,정비불량,추진기손상,1,3,3,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-18 07:22,10,07,울진,영해,36 | 35 | 56,129 | 28 | 27,양호,정비불량,기관손상,1,3,3,0,0,0,요트,4.05,,,,,,,,,,,,,,,,,,,,
2021-10-18 02:59,10,02,동해,영해,37 | 13 | 26,129 | 20 | 46,양호,운항부주의,충돌,1,5,5,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-18 02:59,10,02,동해,영해,37 | 13 | 26,129 | 20 | 46,양호,운항부주의,충돌,1,2,2,0,0,0,어선,4.59,,,,,,,,,,,,,,,,,,,,
2021-10-18 02:41,10,02,태안,영해,36 | 29 | 16,126 | 12 | 56,양호,정비불량,기관손상,1,4,4,0,0,0,예부선,92,,,,,,,,,,,,,,,,,,,,
2021-10-17 18:49,10,18,창원,영해,35 | 3 | 52,128 | 42 | 38,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.28,,,,,,,,,,,,,,,,,,,,
2021-10-17 09:05,10,09,목포,항계 내,34 | 22 | 32,126 | 7 | 59,양호,관리소홀,침수,1,0,0,0,0,0,어선,1.68,,,,,,,,,,,,,,,,,,,,
2021-10-17 08:04,10,08,제주,영해,33 | 34 | 50,126 | 55 | 32,황천4급,정비불량,기관손상,1,9,9,0,0,0,화물선,2341,,,,,,,,,,,,,,,,,,,,
2021-10-17 07:01,10,07,여수,항계 내,34 | 43 | 36,127 | 43 | 21,양호,관리소홀,침수,1,0,0,0,0,0,모터보트,4.16,,,,,,,,,,,,,,,,,,,,
2021-10-17 06:54,10,06,부산,항계 내,35 | 3 | 20,129 | 5 | 51,양호,정비불량,기관손상,1,6,6,0,0,0,유조선,550,,,,,,,,,,,,,,,,,,,,
2021-10-16 16:00,10,16,목포,항계 내,34 | 22 | 13,126 | 7 | 41,양호,안전부주의,표류,1,1,1,0,0,0,예부선,700,,,,,,,,,,,,,,,,,,,,
2021-10-16 14:57,10,14,보령,영해,36 | 18 | 15,126 | 19 | 26,풍랑주의보,기상악화,기관손상,1,2,0,0,1,1,예부선,26,,,,,,,,,,,,,,,,,,,,
2021-10-16 14:57,10,14,보령,영해,36 | 18 | 15,126 | 19 | 26,풍랑주의보,기상악화,기관손상,1,1,1,0,0,0,예부선,358,,,,,,,,,,,,,,,,,,,,
2021-10-16 14:08,10,14,통영,협수로,34 | 41 | 58,128 | 1 | 27,양호,운항부주의,좌초/좌주,1,2,2,0,0,0,어선,2.68,,,,,,,,,,,,,,,,,,,,
2021-10-15 19:51,10,19,포항,영해-EEZ,35 | 49 | 0,130 | 28 | 0,황천4급,운항부주의,부유물감김,1,6,6,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-15 19:42,10,19,목포,영해,34 | 16 | 39,125 | 38 | 26,양호,관리소홀,키손상,1,3,3,0,0,0,예부선,160,,,,,,,,,,,,,,,,,,,,
2021-10-15 18:14,10,18,울산,영해,35 | 36 | 55,129 | 32 | 59,양호,정비불량,운항저해,1,3,3,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-15 18:02,10,18,목포,항계 내,34 | 48 | 2,126 | 18 | 34,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,1.26,,,,,,,,,,,,,,,,,,,,
2021-10-15 17:59,10,17,창원,항계 내,35 | 0 | 2,128 | 40 | 22,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.29,,,,,,,,,,,,,,,,,,,,
2021-10-15 17:21,10,17,서귀포,영해,33 | 6 | 0,126 | 28 | 0,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.51,,,,,,,,,,,,,,,,,,,,
2021-10-15 15:51,10,15,부안,영해,35 | 43 | 45,126 | 31 | 50,양호,기타 ,표류,1,0,0,0,0,0,어선,1.66,,,,,,,,,,,,,,,,,,,,
2021-10-15 14:54,10,14,군산,영해,35 | 48 | 32,126 | 26 | 34,양호,정비불량,추진기손상,1,1,1,0,0,0,모터보트,0.31,,,,,,,,,,,,,,,,,,,,
2021-10-15 10:01,10,10,동해,영해,37 | 46 | 0,128 | 58 | 0,양호,운항부주의,기관손상,1,1,1,0,0,0,모터보트,4.95,,,,,,,,,,,,,,,,,,,,
2021-10-15 08:56,10,08,목포,항계 내,34 | 46 | 47,126 | 20 | 37,양호,정비불량,기관손상,1,2,2,0,0,0,어선,21,,,,,,,,,,,,,,,,,,,,
2021-10-15 07:23,10,07,군산,항계 내,35 | 55 | 50,126 | 27 | 5,양호,운항부주의,충돌,1,12,12,0,0,0,화물선,1597,,,,,,,,,,,,,,,,,,,,
2021-10-15 07:23,10,07,군산,항계 내,35 | 55 | 50,126 | 27 | 5,양호,운항부주의,충돌,1,10,10,0,0,0,어선,77,,,,,,,,,,,,,,,,,,,,
2021-10-15 03:40,10,03,목포,항계 내,34 | 46 | 41,126 | 22 | 33,양호,관리소홀,화재,1,2,2,0,0,0,어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-15 00:04,10,00,제주,영해,33 | 35 | 3,126 | 42 | 29,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,2.8,,,,,,,,,,,,,,,,,,,,
2021-10-14 22:17,10,22,포항,영해,35 | 57 | 0,129 | 32 | 50,양호,배터리 방전,운항저해,1,1,1,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-14 20:17,10,20,통영,협수로,34 | 43 | 6,128 | 34 | 17,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-14 17:19,10,17,포항,항계 내,36 | 0 | 11,129 | 27 | 3,양호,정비불량,기관손상,1,1,1,0,0,0,어선,1.21,,,,,,,,,,,,,,,,,,,,
2021-10-14 15:55,10,15,목포,항계 내,34 | 47 | 14,126 | 21 | 34,양호,정비불량,기관손상,1,2,2,0,0,0,어선,21,,,,,,,,,,,,,,,,,,,,
2021-10-14 14:38,10,14,보령,영해,36 | 10 | 23,126 | 26 | 44,양호,연료고갈,운항저해,1,3,3,0,0,0,모터보트,1.8,,,,,,,,,,,,,,,,,,,,
2021-10-14 11:20,10,11,목포,항계 내,34 | 19 | 24,126 | 9 | 30,양호,정비불량,기관손상,1,2,2,0,0,0,어선,1.81,,,,,,,,,,,,,,,,,,,,
2021-10-14 10:48,10,10,포항,영해,35 | 39 | 51,129 | 29 | 23,황천6급,정비불량,기관손상,1,2,2,0,0,0,어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-14 08:20,10,08,목포,항계 내,34 | 50 | 27,126 | 18 | 46,양호,정비불량,기관손상,1,1,1,0,0,0,어선,0.25,,,,,,,,,,,,,,,,,,,,
2021-10-14 04:55,10,04,목포,영해,35 | 10 | 23,126 | 11 | 3,양호,안전부주의,좌초/좌주,1,2,2,0,0,0,어선,21,,,,,,,,,,,,,,,,,,,,
2021-10-14 01:53,10,01,울진,영해-EEZ,36 | 58 | 20,129 | 40 | 15,양호,운항부주의,부유물감김,1,4,4,0,0,0,어선,29,,,,,,,,,,,,,,,,,,,,
2021-10-13 19:24,10,19,보령,영해,36 | 17 | 11,126 | 20 | 57,양호,정비불량,기관손상,1,4,4,0,0,0,모터보트,1.29,,,,,,,,,,,,,,,,,,,,
2021-10-13 16:14,10,16,보령,영해,36 | 31 | 17,126 | 26 | 17,양호,배터리 방전,운항저해,1,2,2,0,0,0,모터보트,1.08,,,,,,,,,,,,,,,,,,,,
2021-10-13 15:29,10,15,포항,영해,35 | 52 | 0,129 | 36 | 0,황천6급,운항부주의,부유물감김,1,1,1,0,0,0,어선,6.62,,,,,,,,,,,,,,,,,,,,
2021-10-13 11:14,10,11,보령,영해,36 | 22 | 10,126 | 22 | 19,양호,정비불량,기관손상,1,9,9,0,0,0,낚시어선,3,,,,,,,,,,,,,,,,,,,,
2021-10-13 10:41,10,10,보령,영해,36 | 32 | 2,126 | 25 | 18,양호,운항부주의,전복,1,2,1,0,1,0,모터보트,0.8,,,,,,,,,,,,,,,,,,,,
2021-10-13 10:34,10,10,보령,영해,36 | 8 | 17,126 | 21 | 24,양호,정비불량,기관손상,1,3,3,0,0,0,어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-13 10:32,10,10,목포,항계 내,34 | 53 | 22,126 | 22 | 59,양호,정비불량,키손상,1,11,11,0,0,0,낚시어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-13 10:13,10,10,보령,영해,36 | 12 | 34,126 | 26 | 30,양호,정비불량,운항저해,1,15,15,0,0,0,낚시어선,6.21,,,,,,,,,,,,,,,,,,,,
2021-10-13 08:19,10,08,보령,영해,36 | 7 | 59,126 | 28 | 36,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.01,,,,,,,,,,,,,,,,,,,,
2021-10-13 07:41,10,07,군산,영해,35 | 59 | 26,126 | 31 | 49,양호,정비불량,기관손상,1,3,3,0,0,0,모터보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-13 07:04,10,07,여수,영해,34 | 42 | 24,127 | 30 | 19,양호,관리소홀,기관손상,1,1,1,0,0,0,어선,2.98,,,,,,,,,,,,,,,,,,,,
2021-10-13 05:15,10,05,목포,영해,34 | 43 | 5,125 | 12 | 44,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,3.85,,,,,,,,,,,,,,,,,,,,
2021-10-13 02:34,10,02,울진,영해,36 | 21 | 9,129 | 23 | 42,양호,정비불량,침수,1,2,2,0,0,0,어선,2.29,,,,,,,,,,,,,,,,,,,,
2021-10-12 16:50,10,16,목포,항계 내,34 | 46 | 38,126 | 22 | 6,양호,정비불량,기관손상,1,2,2,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-12 15:32,10,15,태안,영해,36 | 35 | 47,126 | 15 | 47,양호,정비불량,기관손상,1,8,8,0,0,0,낚시어선,3,,,,,,,,,,,,,,,,,,,,
2021-10-12 15:00,10,15,군산,영해,35 | 58 | 6,126 | 15 | 19,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-12 14:54,10,14,군산,영해,35 | 57 | 57,126 | 16 | 9,양호,기타 ,운항저해,1,14,14,0,0,0,낚시어선,6.61,,,,,,,,,,,,,,,,,,,,
2021-10-12 09:43,10,09,울진,항계 내,36 | 21 | 0,129 | 22 | 60,양호,관리소홀,침몰,1,0,0,0,0,0,어선,4.35,,,,,,,,,,,,,,,,,,,,
2021-10-12 08:48,10,08,보령,항계 내,36 | 6 | 35,126 | 22 | 27,양호,운항부주의,부유물감김,1,14,14,0,0,0,낚시어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-12 08:09,10,08,평택,영해,37 | 6 | 30,126 | 31 | 20,양호,정비불량,운항저해,1,1,1,0,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-12 06:46,10,06,평택,영해,37 | 17 | 27,126 | 31 | 54,양호,정비불량,기관손상,1,13,13,0,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-11 18:50,10,18,목포,항계 내,34 | 20 | 56,126 | 8 | 36,양호,운항부주의,운항저해,1,3,3,0,0,0,예부선,72,,,,,,,,,,,,,,,,,,,,
2021-10-11 18:24,10,18,태안,영해,36 | 36 | 54,126 | 5 | 42,양호,정비불량,추진기손상,1,4,4,0,0,0,요트,7,,,,,,,,,,,,,,,,,,,,
2021-10-11 17:49,10,17,여수,영해,34 | 54 | 7,127 | 45 | 35,양호,운항부주의,충돌,1,15,15,0,0,0,화물선,27663,,,,,,,,,,,,,,,,,,,,
2021-10-11 17:49,10,17,여수,영해,34 | 54 | 7,127 | 45 | 35,양호,운항부주의,충돌,1,4,4,0,0,0,예부선,138,,,,,,,,,,,,,,,,,,,,
2021-10-11 14:30,10,14,속초,영해,38 | 7 | 7,128 | 39 | 35,양호,운항부주의,부유물감김,1,10,10,0,0,0,어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-11 12:39,10,12,보령,영해,36 | 17 | 56,126 | 30 | 20,양호,정비불량,추진기손상,1,2,2,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-11 12:08,10,12,통영,협수로,34 | 38 | 51,128 | 40 | 29,양호,기상악화,전복,1,12,12,0,0,0,어선,4.55,,,,,,,,,,,,,,,,,,,,
2021-10-11 12:01,10,12,군산,영해,35 | 49 | 58,126 | 21 | 7,양호,정비불량,기관손상,1,2,2,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-11 11:55,10,11,평택,영해,37 | 7 | 40,126 | 29 | 10,양호,정비불량,키손상,1,18,18,0,0,0,낚시어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-11 11:13,10,11,부산,항계 내,34 | 53 | 3,128 | 57 | 1,풍랑주의보,기상악화,전복,1,9,9,0,0,0,모터보트,4.68,,,,,,,,,,,,,,,,,,,,
2021-10-11 11:07,10,11,여수,영해,34 | 2 | 1,127 | 19 | 46,양호,관리소홀,기관손상,1,5,5,0,0,0,낚시어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-11 08:57,10,08,서귀포,항계 내,33 | 13 | 60,126 | 33 | 0,양호,관리소홀,화재,1,8,8,0,0,0,어선,199,,,,,,,,,,,,,,,,,,,,
2021-10-11 08:26,10,08,부산,항계 내,35 | 7 | 41,129 | 8 | 35,양호,정비불량,기관손상,1,1,1,0,0,0,어선,2.92,,,,,,,,,,,,,,,,,,,,
2021-10-11 07:14,10,07,서귀포,영해,33 | 28 | 42,126 | 55 | 40,양호,운항부주의,좌초/좌주,1,5,5,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-11 06:55,10,06,보령,영해,36 | 7 | 54,126 | 24 | 42,양호,정비불량,기관손상,1,22,22,0,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-11 06:31,10,06,목포,항계 내,34 | 48 | 21,126 | 21 | 50,양호,관리소홀,침수,1,0,0,0,0,0,어선,1.39,,,,,,,,,,,,,,,,,,,,
2021-10-11 05:53,10,05,여수,영해,34 | 31 | 53,127 | 42 | 8,양호,운항부주의,접촉,1,22,22,2,0,0,낚시어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-11 00:58,10,00,제주,영해,33 | 32 | 17,127 | 10 | 22,양호,운항부주의,부유물감김,1,5,5,0,0,0,어선,15,,,,,,,,,,,,,,,,,,,,
2021-10-10 18:32,10,18,제주,영해,33 | 34 | 0,126 | 28 | 0,양호,연료고갈,운항저해,1,4,4,0,0,0,모터보트,2.09,,,,,,,,,,,,,,,,,,,,
2021-10-10 17:02,10,17,창원,항계 내,35 | 6 | 56,128 | 41 | 40,양호,정비불량,기관손상,1,1,1,0,0,0,모터보트,0.27,,,,,,,,,,,,,,,,,,,,
2021-10-10 16:21,10,16,태안,영해,36 | 23 | 12,126 | 25 | 22,양호,운항부주의,충돌,1,13,13,0,0,0,낚시어선,6.5,,,,,,,,,,,,,,,,,,,,
2021-10-10 16:21,10,16,태안,영해,36 | 23 | 12,126 | 25 | 22,양호,운항부주의,충돌,1,4,4,0,0,0,고무보트,0,,,,,,,,,,,,,,,,,,,,
2021-10-10 15:43,10,15,보령,영해,36 | 25 | 57,126 | 29 | 48,양호,배터리 방전,운항저해,1,1,1,0,0,0,모터보트,0.95,,,,,,,,,,,,,,,,,,,,
2021-10-10 15:20,10,15,통영,협수로,34 | 55 | 8,128 | 2 | 31,양호,정비불량,기관손상,1,1,1,0,0,0,고무보트,0.66,,,,,,,,,,,,,,,,,,,,
2021-10-10 14:38,10,14,목포,항계 내,34 | 46 | 21,126 | 7 | 32,양호,운항부주의,충돌,1,48,48,0,0,0,여객선,466,,,,,,,,,,,,,,,,,,,,
2021-10-10 14:38,10,14,목포,항계 내,34 | 46 | 21,126 | 7 | 32,양호,운항부주의,충돌,1,12,12,0,0,0,어선,29,,,,,,,,,,,,,,,,,,,,
2021-10-10 14:31,10,14,완도,항계 내,34 | 26 | 52,126 | 48 | 25,양호,관리소홀,화재,1,0,0,0,0,0,어선,3.56,,,,,,,,,,,,,,,,,,,,
2021-10-10 13:07,10,13,여수,영해,34 | 26 | 15,127 | 47 | 3,양호,정비불량,기관손상,1,2,2,0,0,0,어선,4.99,,,,,,,,,,,,,,,,,,,,
2021-10-10 13:05,10,13,보령,영해,36 | 31 | 24,126 | 28 | 31,양호,운항부주의,추진기손상,1,1,1,0,0,0,고무보트,0.01,,,,,,,,,,,,,,,,,,,,
2021-10-10 12:59,10,12,보령,영해,36 | 19 | 59,126 | 29 | 39,양호,정비불량,기관손상,1,18,18,0,0,0,낚시어선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-10 12:57,10,12,평택,영해,37 | 7 | 0,126 | 28 | 20,양호,운항부주의,좌초/좌주,1,8,8,0,0,0,낚시어선,3,,,,,,,,,,,,,,,,,,,,
2021-10-10 12:35,10,12,포항,영해,35 | 39 | 0,129 | 28 | 60,황천6급,정비불량,기관손상,1,1,1,0,0,0,어선,1.99,,,,,,,,,,,,,,,,,,,,
2021-10-10 12:01,10,12,보령,영해,36 | 31 | 1,126 | 28 | 44,양호,운항부주의,좌초/좌주,1,1,1,0,0,0,고무보트,0.05,,,,,,,,,,,,,,,,,,,,
2021-10-10 11:48,10,11,평택,영해,37 | 1 | 17,126 | 37 | 5,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,4.98,,,,,,,,,,,,,,,,,,,,
2021-10-10 11:41,10,11,보령,영해,36 | 30 | 47,126 | 28 | 15,양호,배터리 방전,운항저해,1,6,6,0,0,0,모터보트,1.2,,,,,,,,,,,,,,,,,,,,
2021-10-10 11:23,10,11,태안,영해,36 | 36 | 55,126 | 14 | 35,양호,운항부주의,부유물감김,1,15,15,0,0,0,낚시어선,6.67,,,,,,,,,,,,,,,,,,,,
2021-10-10 10:34,10,10,통영,영해,34 | 32 | 47,128 | 3 | 39,양호,안전부주의,작업 중 인명사상,1,1,1,1,0,0,어선,26,,,,,,,,,,,,,,,,,,,,
2021-10-10 09:10,10,09,서귀포,영해,33 | 14 | 40,126 | 36 | 37,양호,정비불량,추진기손상,1,3,3,0,0,0,모터보트,0.49,,,,,,,,,,,,,,,,,,,,
2021-10-10 07:41,10,07,인천,영해,37 | 19 | 42,126 | 28 | 26,양호,운항부주의,부유물감김,1,13,13,0,0,0,유도선,7.93,,,,,,,,,,,,,,,,,,,,
2021-10-10 06:28,10,06,울진,영해-EEZ,37 | 9 | 38,129 | 44 | 48,양호,운항부주의,부유물감김,1,1,1,0,0,0,어선,9.77,,,,,,,,,,,,,,,,,,,,
2021-10-09 23:32,10,23,태안,영해,36 | 48 | 21,125 | 27 | 41,양호,운항부주의,부유물감김,1,2,2,0,0,0,어선,29,,,,,,,,,,,,,,,,,,,,
2021-10-09 17:14,10,17,포항,영해,35 | 49 | 0,129 | 33 | 0,황천6급,정비불량,기관손상,1,17,17,0,0,0,낚시어선,8.55,,,,,,,,,,,,,,,,,,,,
2021-10-09 16:20,10,16,목포,항계 내,34 | 41 | 31,125 | 26 | 34,양호,운항부주의,부유물감김,1,2,2,0,0,0,예부선,56,,,,,,,,,,,,,,,,,,,,
2021-10-09 16:06,10,16,여수,영해,34 | 37 | 9,127 | 30 | 50,양호,관리소홀,기관손상,1,5,5,0,0,0,모터보트,3.4,,,,,,,,,,,,,,,,,,,,
