발생일시,관할해경서,발생해역,발생유형,발생원인,기상특보,사고선박수,구조인원,부상인원,사망인원,실종인원,사고위치,위도,경도,선종1,톤수1,선종2,톤수2,선종3,톤수3
2018-08-03 09:33,인천,영해,좌초,운항부주의,양호,1,3,0,0,0,인천 강화군 동검도 남동방 0.8해리 해상,37|34|06,126|31|30,어선,6.45,,,,
2018-08-03 08:30,태안,영해,안전저해,운항부주의,양호,1,5,0,0,0,충남 태안군 근흥면 격비도 북방 8해리,36|46|00,125|33|00,어선,32,,,,
2018-08-03 07:15,여수,영해,키손상,운항부주의,양호,1,22,0,0,0,여수시 삼산면 광도 9.5해리 해상,34|12|00,127|34|50,낚시어선,9.77,,,,
2018-08-02 19:49,목포,영해-EEZ,안전저해,운항부주의,양호,1,8,0,0,0,신안군 흑산면 가거도 남서 40해리,33|45|0,124|22|0,어선,29,,,,
2018-08-02 18:23,부산,영해,안전저해,운항부주의,양호,1,6,0,0,0,청사포~구덕포 사이 전망대 앞 해상,35|09|58,129|11|49,모터보트,0.7,,,,
2018-08-02 13:27,제주,영해,안전저해,운항부주의,양호,1,1,0,0,0,추자도 묵리 앞 섬생이 서쪽 0.5해리,33|56|00,126|18|00,어선,5.49,,,,
2018-08-02 12:50,포항,항계내,안전저해,운항부주의,양호,1,1,0,0,0,대본항 동방 1해리,35|45|00,129|30|00,어선,1.42,,,,
2018-08-02 12:27,창원,영해,전복,기타,양호,1,3,0,0,0,진해만 도투마리암,35|05|26,128|40|42,어선,1.34,,,,
2018-08-02 11:05,울산,영해,기관손상,정비불량,양호,1,2,0,0,0,학리 동방 2해리(35-15N 129-17E) 해상,35|15|00,129|17|00,어선,3.59,,,,
2018-08-02 05:56,본청,영해,기관손상,기타,양호,1,2,0,0,0,한울원전 동방 1.5해리,37|06|28,129|25|22,어선,2.99,,,,
2018-08-01 21:24,속초,항계내,화재,정비불량,양호,1,1,0,0,0,강원도 고성군 토성면 아야진항,38|16|25,128|33|21,어선,1.78,,,,
2018-08-01 19:53,본청,영해,추진기손상,정비불량,양호,1,2,0,0,0,경북 울진군 죽변면 죽변항 남동방 약 0.7해리 해상,37|02|37,129|25|44,어선,19,,,,
2018-08-01 17:55,동해,영해,안전저해,운항부주의,양호,1,10,0,0,0,독도 남동 9해리 해상,37|08|00,132|01|00,어선,39,,,,
2018-08-01 15:57,창원,협수로,기관손상,관리소홀,양호,1,3,0,0,0,거제 황덕도 서방 0.2마일 해상,35|00|56,128|37|18,모터보트,3.57,,,,
2018-08-01 11:35,평택,영해-EEZ,기관손상,정비불량,양호,1,5,0,0,0,소령도 서방 41해리,36|51|00,126|53|00,어선,29,,,,
2018-08-01 09:30,군산,영해,기관손상,정비불량,양호,1,5,0,0,0,부안군 왕등도 북서 12해리,35|44|00,125|52|00,어선,7.93,,,,
2018-08-01 06:01,포항,항계내,운항저해,정비불량,양호,1,2,0,0,0,읍천항 남동 50m 해상,35|41|21,129|28|32,고무보트,0,,,,
2018-08-01 05:58,부산,항계내,화재,기타,양호,1,0,0,0,0,감천항 7부두 대일조선 정박 러시아선박,35|03|39,128|59|48,어선,880,,,,
2018-08-01 05:56,여수,항계내,좌초,운항부주의,양호,1,19,0,0,0,여수시 신덕 앞 해상,34|46|16,127|46|42,낚시어선,8.55,,,,
2018-08-01 03:40,속초,영해,충돌,운항부주의,양호,2,5,0,0,0,강원도 강릉시 주문진항 입구,37|53|06,128|50|02,어선,6.67,어선,2.99,,
2018-07-31 22:08,군산,영해,기관손상,정비불량,저시정,1,15,0,0,0,군산시 옥도면 방축도 북방 1.7해리,35|53|00,126|22|00,낚시어선,9.77,,,,
2018-07-31 22:00,평택,협수로,좌초,운항부주의,양호,1,3,0,0,0,경기도 화성시 국화도 서방 0.7해리 해상,37|03|27,126|32|12,어선,7.93,,,,
2018-07-31 17:29,군산,항계내,운항저해,연료고갈,양호,1,2,0,0,0,군산 내항 진포해양공원 앞 해상,35|59|00,126|43|00,모터보트,0.7,,,,
2018-07-31 12:29,인천,영해,좌초,운항부주의,양호,1,3,0,0,0,인천 옹진군 덕적면 굴업도 남방 0.3해리 해상,37|10|50,125|58|58,관공선,4.9,,,,
2018-07-31 08:53,통영,영해,추진기손상,정비불량,양호,1,1,0,0,0,통영시 필도 북서방 0.5해리 해상,34|51|17,128|20|36,어선,1.38,,,,
2018-07-31 08:30,부산,영해,좌초,운항부주의,양호,1,0,0,0,0,용호동 섭자리 인근 갯바위 해상,34|07|00,129|07|00,어선,1.99,,,,
2018-07-30 20:16,인천,영해,추진기손상,정비불량,양호,1,1,0,0,0,인천 옹진군 덕적도 서포리 우측 방파제 인근,37|13|14,126|06|31,고무보트,0,,,,
2018-07-30 18:05,인천,영해,기관손상,정비불량,양호,1,5,0,0,0,인천 중구 무의도 남서방 3.5해,37|19|39,126|21|35,어선,7.93,,,,
2018-07-30 13:26,태안,영해,침수,기타,양호,1,5,5,0,0,충남 태안군 원북면 태안군 학암포항 북서방 5해리,36|56|00,126|06|00,낚시어선,6.04,,,,
2018-07-30 09:21,여수,항계내,침수,운항부주의,양호,1,3,0,0,0,돌산읍 동방 두무포 앞 해상,34|38|49,127|47|52,어선,4.99,,,,
2018-07-30 08:57,부산,항계내,해양오염,관리소홀,양호,1,0,0,0,0,북항 4부두 앞 해상,35|06|55,129|03|21,유조선,48,,,,
2018-07-30 07:22,목포,항계내,전복,관리소홀,양호,1,0,0,0,0,영암군 삼호물양장,0|0|0,0|0|0,어선,2,,,,
2018-07-29 16:33,창원,영해,기관손상,정비불량,양호,1,1,0,0,0,거제 장목면 황포 북서방 0.5해리 해상,35|01|96,128|40|41,어선,1.08,,,,
2018-07-29 15:40,울산,항계내,침수,정비불량,양호,1,0,0,0,0,부산 기장군 기장읍 대변항 새소망요양병원 앞 해상,35|13|22,129|13|38,어선,1.28,,,,
2018-07-29 13:44,통영,영해,키손상,정비불량,양호,1,2,0,0,0,통영시 사량도 하도 동방 2해리,34|50|22,128|16|44,어선,2.88,,,,
2018-07-29 11:07,평택,항계내,안전저해,운항부주의,양호,1,5,0,0,0,경기도 화성시 우정읍 입파도 인근해상,37|06|25,126|31|41,요트,5.6,,,,
2018-07-29 09:56,부산,영해,기관손상,정비불량,양호,1,10,0,0,0,"부산, 서도 ~ 몰운대 인근해상",35|01|59,128|58|27,모터보트,1.2,,,,
2018-07-29 09:27,본청,영해,좌초,관리소홀,풍랑주의보,1,0,0,0,0,경북 영덕군 병곡면 고래불해수욕장 남방파제 외측,36|35|00,129|24|00,모터보트,0,,,,
2018-07-29 09:10,태안,영해,좌초,운항부주의,양호,1,9,0,0,0,충남 태안군 근흥면 가의도 남동방 2.8해리 해상,36|38|43,126|07|39,낚시어선,7.31,,,,
2018-07-29 08:59,여수,항계내,충돌,운항부주의,양호,2,10,3,0,0,여수시 화정면 백야도 남동방 150m,34|36|43,127|39|33,낚시어선,2.78,어선,83,,
2018-07-29 05:35,인천,영해,기관손상,정비불량,양호,1,18,0,0,0,인천 소야도 남동방 0.5해리,37|12|07,126|12|09,낚시어선,9.77,,,,
2018-07-29 05:00,부안,항계내,해양오염,관리소홀,양호,1,0,0,0,0,전북 부안군 격포항내,35|37|19,126|28|10,어선,7.93,,,,
2018-07-28 16:34,본청,영해,기관손상,정비불량,양호,1,4,0,0,0,경북 울진군 죽변면 골장항 인근 해상,37|01|56,129|24|54,고무보트,0,,,,
2018-07-28 15:45,완도,영해,화재,화기취급부주의,양호,1,2,0,0,0,완도군 초완도 서방 50미터 해상,34|24|52,126|52|35,어선,2.52,,,,
2018-07-28 15:31,울산,영해,기관손상,정비불량,양호,1,3,0,0,0,"기장군 학리 동방 19M 해상(Fix35-15N, 129-38E 해점)",35|15|00,129|38|00,어선,4.47,,,,
2018-07-28 10:36,통영,영해,기관손상,정비불량,양호,1,3,0,0,0,통영시 갈도 남동방 0.5해리 인근해상,34|33|03,128|11|25,낚시어선,9.77,,,,
2018-07-28 09:58,보령,영해,추진기손상,정비불량,양호,1,2,0,0,0,보령시 오천항 남서방 2.5해리,36|24|12,126|31|13,어선,3,,,,
2018-07-28 07:39,태안,항계내,해양오염,기타,양호,1,0,0,0,0,충남 태안군 소원면 모항항 방파제 인근 해상,00|00|00,000|00|00,기타,1500,,,,
2018-07-28 06:48,통영,영해,기관손상,정비불량,양호,1,9,0,0,0,통영시 갈도 남방 6해리 해상,34|27|31,128|11|03,어선,9.77,,,,
2018-07-28 05:00,군산,영해-EEZ,기관손상,정비불량,양호,1,6,0,0,0,어청도 서방 25해리,36|02|00,125|28|00,어선,43,,,,
2018-07-27 16:44,동해,영해,운항저해,연료고갈,양호,1,1,0,0,0,강원도 삼척시 정라동 삼척항 북방파제 남방 0.5해리 해상,37|25|00,129|12|00,어선,1.92,,,,
2018-07-27 14:16,속초,영해,인명사상,기타,양호,1,1,1,0,0,강원도 속초시 영금정 앞 0.5해리 해상,38|12|49,128|36|40,어선,4.97,,,,
2018-07-27 07:40,속초,영해,운항저해,정비불량,양호,1,1,0,0,0,강원도 고성군 문암항 남동방 0.4해리 해상,38|17|26,128|33|23,어선,2.32,,,,
2018-07-26 23:51,여수,항계내,기관손상,정비불량,양호,1,2,0,0,0,여수시 경호동 ~ 소호동 해상,34|41|35,127|43|12,어선,1.11,,,,
2018-07-26 23:51,여수,항계내,기관손상,정비불량,양호,1,2,0,0,0,여수시 경호동 대경도 남방 0.6해리 해상,34|41|35,127|43|12,어선,1.11,,,,
2018-07-26 18:11,완도,영해,추진기손상,정비불량,양호,1,6,0,0,0,여서도 북방 1.6해리 해상,34|00|00,126|56|00,어선,9.77,,,,
2018-07-26 16:58,여수,항계내,기타,관리소홀,양호,1,0,0,0,0,여수시 남면 소횡간도 소횡간항 해상 200m,34|33|54,127|45|13,어선,1.24,,,,
2018-07-26 12:20,완도,영해,기관손상,정비불량,양호,1,1,0,0,0,완도군·읍 정도리 화흥포 서방 1.1해리,34|18|04,126|39|22,어선,4.98,,,,
2018-07-26 08:59,태안,영해,기관손상,정비불량,양호,1,3,0,0,0,충남 태안군 근흥면 가의도 북서방 7.7해리 해상,36|47|00,125|58|00,기타,99,,,,
2018-07-26 07:35,완도,영해,키손상,정비불량,저시정,1,2,0,0,0,완도군 마안도 북방 해상,34|13|00,126|30|00,어선,0.99,,,,
2018-07-26 06:48,인천,영해,기관손상,정비불량,저시정,1,22,0,0,0,인천 옹진군 덕적도 인근 해상,37|15|27,126|05|12,낚시어선,9.77,,,,
2018-07-26 00:30,목포,영해,충돌,운항부주의,양호,2,16,0,0,0,신안군 임자 대허사도 북서방 약 3.3해리,35|11|0,125|52|0,어선,13,어선,71,,
2018-07-25 19:51,서귀포,영해,기관손상,정비불량,양호,1,4,0,0,0,표선 남동방 7.5해리,33|15|12,126|59|04,어선,4.99,,,,
2018-07-25 19:14,평택,항계내,좌초,운항부주의,양호,1,3,0,0,0,경기 안산시 단원구 행낭곡 남방 약0.6해리,37|10|59,126|33|30,모터보트,16,,,,
2018-07-25 17:26,포항,항계내,화재,관리소홀,양호,1,9,0,0,0,감포항 내(드림모텔 앞),35|48|27,129|30|15,어선,45,,,,
2018-07-25 17:05,창원,영해,운항저해,기타,양호,1,1,0,0,0,거제 이수도 북동방 2해리 해상,34|59|35,128|43|88,어선,2.38,,,,
2018-07-25 16:48,평택,항계내,추진기손상,정비불량,양호,1,1,0,0,0,기도 화성시 국화도~도지섬 사이 해상,37|03|29,126|33|08,고무보트,0.5,,,,
2018-07-25 15:55,완도,영해,기관손상,정비불량,양호,1,2,0,0,0,완도군 횡간도 북동방 1.2해리 해상,34|15|00,126|38|00,어선,4.97,,,,
2018-07-25 15:33,포항,영해,기관손상,정비불량,양호,1,1,0,0,0,대본1리 북동 0.3해리,35|45|00,129|29|00,어선,0.95,,,,
2018-07-25 13:30,통영,영해,안전저해,운항부주의,양호,1,5,0,0,0,통영시 갈도 서방 0.1해리 해상,34|33|55,128|10|55,어선,6.34,,,,
2018-07-25 12:12,평택,항계내,안전저해,운항부주의,양호,1,6,0,0,0,경기도 화성시 아산만 24번 부표 인근 해상,37|04|01,126|38|42,관공선,0,,,,
2018-07-25 10:47,보령,영해,추진기손상,정비불량,양호,1,3,0,0,0,충남 서천군 홍원항 북서방 1.5해리 해상,36|10|42,126|28|32,모터보트,0.9,,,,
2018-07-25 09:10,목포,영해,기관손상,정비불량,양호,1,2,0,0,0,신안군 임자도 남방 1.2해리,35|02|19,126|04|08,어선,2.86,,,,
2018-07-25 08:42,통영,영해,기관손상,정비불량,양호,1,2,0,0,0,통영시 한산도 의항 한산마리나 앞 해상,34|37|32,128|27|56,요트,1.9,,,,
2018-07-24 20:45,평택,항계내,기관손상,정비불량,양호,1,2,0,0,0,장안서 통항분리대 인근해상,37|03|58,126|19|00,기타,17,,,,
2018-07-24 20:19,제주,영해,기관손상,정비불량,양호,1,9,0,0,0,동복포구 0.7해리 해상,33|34|06,126|42|51,요트,14,,,,
2018-07-24 17:25,통영,영해,안전저해,운항부주의,양호,1,3,0,0,0,통영시 사량도 북동방 1.7해리 해상,34|51|00,128|14|00,어선,9.77,,,,
2018-07-24 17:13,창원,항계내,운항저해,연료고갈,양호,1,1,0,0,0,창원시 진해구 장천항 서방 0.2해리 해상,35|07|43,128|41|47,모터보트,2.15,,,,
2018-07-24 16:19,통영,영해,키손상,정비불량,양호,1,2,0,0,0,통영시 욕지면 동항리 국도 북서방 0.6해리 해상,34|32|00,128|25|00,어선,4.99,,,,
2018-07-24 15:30,통영,영해,기관손상,재질불량,양호,1,8,0,0,0,통영시 한산면 매물도 남서방 26해리 해상,34|13|00,128|43|00,어선,24,,,,
2018-07-24 11:22,군산,영해,인명사상,기타,양호,1,1,0,0,0,군산 새만금 방조제 돌고래 쉼터 앞 해상,35|52|38,126|30|32,어선,1.68,,,,
2018-07-24 10:22,목포,영해,인명사상,기타,양호,1,0,0,0,1,진도군 서거차도 북방 0.2해리 해상,34|15|00,125|54|00,어선,9.77,,,,
2018-07-24 09:43,여수,영해,기관손상,정비불량,양호,1,2,0,0,0,소횡간도 동방 약 0.6해리,34|33|78,127|46|83,어선,4.99,,,,
2018-07-24 05:34,보령,항계내,침수,기타,양호,1,0,0,0,0,충남 보령시 대천항 구 해경 전용부두,36|19|13,126|30|55,어선,7.31,,,,
2018-07-24 04:40,서귀포,공해,인명사상,기타,양호,1,1,1,0,0,서귀포 남서방 194해리,30|00|00,126|05|00,어선,29,,,,
2018-07-23 21:25,군산,영해-EEZ,기관손상,정비불량,양호,1,7,0,0,0,군산시 옥도면 어청도 남서방 33해리,35|47|00,125|25|00,어선,69,,,,
2018-07-23 18:27,통영,영해,안전저해,운항부주의,양호,1,2,0,0,0,통영시 욕지도 북방 0.5해리 해상,34|38|48,128|17|42,어선,2.99,,,,
2018-07-23 13:18,인천,항계내,화재,관리소홀,양호,1,0,0,0,0,인천 서구 정서진1로 경인항 관공선부두 해양2호,37|33|47,126|36|52,관공선,12,,,,
2018-07-23 08:43,인천,항계내,화재,관리소홀,양호,1,0,0,0,0,인천 중구 항동1가 연안부두 2잔교 코리아호,37|27|22,126|36|00,기타,11,,,,
2018-07-23 06:56,태안,영해-EEZ,안전저해,운항부주의,양호,1,5,0,0,0,충남 태안군 근흥면 격비도 서방 16해리,36|39|00,125|15|00,어선,69,,,,
2018-07-23 06:20,목포,영해,좌초,운항부주의,양호,1,52,0,0,0,목포 달리도 북방 맥도(동방),34|47|31,126|19|07,여객선,216,,,,
2018-07-23 04:50,목포,영해,인명사상,기타,양호,1,1,1,0,0,영광군 안마도 서방 10해리,35|22|00,125|48|00,어선,89,,,,
2018-07-22 23:35,보령,항계내,침수,기타,양호,2,0,0,0,0,충남 서천군 홍원항 내 위판장 앞,36|09|29,126|30|01,어선,8.55,어선,0,,
2018-07-22 22:23,울산,영해,좌초,운항부주의,양호,1,3,0,0,0,주전 2통항(하리항) 앞 0.2해리 해상,35|33|45,129|27|90,예부선,73,,,,
2018-07-22 18:24,통영,협수로,접촉,운항부주의,양호,1,3,0,0,0,거제시 거제대교 P16번 교각,34|53|00,128|28|00,예부선,785,,,,
2018-07-22 17:58,인천,영해,좌초,운항부주의,양호,1,2,0,0,0,영종도 남방 0.7해리,37|24|59,126|27|28,고무보트,0,,,,
2018-07-22 17:20,창원,영해,운항저해,정비불량,양호,1,7,0,0,0,창원시 마산합포구 진동면 주도 동방 0.2마일 해상,35|05|55,128|29|36,모터보트,3.5,,,,
2018-07-22 16:20,서귀포,공해,기관손상,정비불량,양호,1,10,0,0,0,서귀포 남방 162해리,30|32|00,126|13|00,어선,45,,,,
2018-07-22 14:52,인천,영해,추진기손상,정비불량,양호,1,4,0,0,0,인천 영종도 북서방 1.6해리 해상,37|29|18,126|19|55,고무보트,0,,,,
2018-07-22 14:04,통영,영해,운항저해,연료고갈,양호,1,2,0,0,0,통영시 필도 남동방 0.9해리 해상,34|50|43,128|21|44,고무보트,0.5,,,,
2018-07-22 12:52,통영,영해,기관손상,정비불량,양호,1,3,0,0,0,통영시 사량상도 북방 0.2해리 해상,34|51|13,128|13|48,모터보트,0.66,,,,
2018-07-22 12:10,울산,영해,전복,운항부주의,양호,1,3,0,0,0,부산 기장군 일광면 학리 군부대 300m 앞 해상,35|15|38,129|14|58,모터보트,0.5,,,,
2018-07-22 11:10,울산,영해-EEZ,안전저해,운항부주의,양호,1,3,0,0,0,"간절곶 동방 51해리(35-20N, 130-24E/94-3해구)",35|20|00,130|24|00,어선,24,,,,
2018-07-22 10:42,포항,항계내,기관손상,정비불량,양호,1,1,0,0,0,포항시 북구 포항구항 내 해양수산청 앞 해상,36|02|56,129|22|22,모터보트,3.1,,,,
2018-07-22 09:49,인천,영해,기관손상,정비불량,양호,1,9,0,0,0,인천 실미도 북서방 0.8해리 해상,37|25|01,126|23|21,모터보트,5.94,,,,
2018-07-22 09:02,포항,항계내,운항저해,관리소홀,양호,1,3,0,0,0,포항시 남구 장기면 신창2리 방파제 앞 해상,35|53|08,129|31|49,모터보트,2.5,,,,
2018-07-22 08:00,여수,항계내,좌초,운항부주의,양호,1,9,0,0,0,경남 남해 고현면 갈화리 인근 엄나무섬 북방 약180m,34|54|58,127|49|75,낚시어선,3,,,,
2018-07-22 05:00,동해,영해,충돌,운항부주의,양호,2,13,0,0,0,"경북 울릉군 관음도 동방 0,2해리 해상",37|32|42,130|55|28,낚시어선,4.96,어선,3,,
2018-07-22 03:25,포항,영해,기관손상,운항부주의,양호,1,2,0,0,0,환호항 남방 1마일 해상,36|03|00,129|24|00,어선,4.93,,,,
2018-07-22 02:22,목포,영해,화재,화기취급부주의,양호,1,11,0,0,0,진도군 독거도 남방 인근 해상,34|10|0,126|08|0,어선,77,,,,
2018-07-21 19:10,여수,항계내,기관손상,정비불량,양호,1,1,0,0,0,고흥군 하송도 남방 약 0.5해리,34|30|65,127|09|43,모터보트,0.5,,,,
2018-07-21 15:33,통영,영해,기관손상,정비불량,양호,1,7,0,0,0,통영시 욕지면 연화도 북방 1해리 해상,34|40|00,128|20|00,어선,4.96,,,,
2018-07-21 15:03,부산,항계내,접촉,운항부주의,양호,1,12,0,0,0,송도해수욕장 거북섬 인근 방파제,35|04|32,129|01|27,모터보트,2.5,,,,
2018-07-21 13:53,인천,영해,기관손상,정비불량,양호,1,6,0,0,0,인천 옹진군 북도면 시도 북방 60m 해상,37|32|33,126|25|21,낚시어선,2.66,,,,
2018-07-21 10:28,여수,항계내,기관손상,정비불량,양호,1,3,0,0,0,소록도 동방 0.7마일,34|30|60,127|08|80,모터보트,1,,,,
2018-07-21 09:50,인천,영해,추진기손상,정비불량,양호,1,2,0,0,0,인천 옹진군 대연평도 남동방 1해리,37|38|25,125|43|26,어선,1.99,,,,
2018-07-21 08:08,여수,항계내,충돌,운항부주의,양호,2,25,1,0,0,여수시 화정면 월호도 남서방 0.1해리,34|33|00,127|42|00,어선,4.99,낚시어선,9.77,,
2018-07-21 06:04,통영,영해,기관손상,정비불량,양호,1,2,0,0,0,삼천포 화력발전소 방파제 남동방 약1마일,34|53|07,128|07|55,어선,2.7,,,,
2018-07-21 06:00,목포,영해,운항저해,연료고갈,양호,1,1,0,0,0,신안군 안좌도~팔금도 사이,34|46|60,126|06|7,모터보트,0.74,,,,
2018-07-20 23:13,서귀포,EEZ 30마일 이내,기관손상,정비불량,양호,1,11,0,0,0,서귀포 남서방 140해리,30|58|00,125|53|00,어선,79,,,,
2018-07-20 18:44,보령,항계내,침수,관리소홀,양호,1,0,0,0,0,충남 보령시 신흑동 대천항 서방파제 인근,36|19|46,126|30|17,어선,40,,,,
2018-07-20 14:45,군산,공해,인명사상,기타,양호,1,0,0,0,1,군산 어청도 남서방 51해리,35|34|00,125|08|00,기타,39824,,,,
2018-07-20 12:27,목포,영해,키손상,정비불량,양호,1,25,0,0,0,목포시 불무기도 앞 해상,34|45|00,126|14|00,여객선,177,,,,
2018-07-20 12:11,목포,영해,기관손상,정비불량,양호,1,22,0,0,0,신안군 흑산 홍도 서방 인근해상,34|40|0,125|02|0,낚시어선,9.77,,,,
2018-07-20 11:57,여수,항계내,기관손상,정비불량,양호,1,2,0,0,0,여수시 남면 화태도 동방 50m,34|45|04,127|44|55,모터보트,0.4,,,,
2018-07-20 10:38,포항,영해,기관손상,정비불량,양호,1,3,0,0,0,포항시 남구 호미곶 상생의 손 인근 해안,36|04|00,129|34|00,모터보트,1.69,,,,
2018-07-20 10:14,창원,항계내,운항저해,연료고갈,양호,1,7,0,0,0,진해 장천항 서방 0.2해리 해상,35|07|44,128|41|29,모터보트,1.54,,,,
2018-07-20 09:04,통영,영해,운항저해,관리소홀,양호,1,7,0,0,0,통영시 사량면 사량도(하도) 동방 1해리 해상,34|50|00,128|15|00,낚시어선,3.31,,,,
2018-07-20 06:12,군산,영해-EEZ,안전저해,운항부주의,양호,1,5,0,0,0,부안군 왕등도 서방 35해리,35|43|00,125|23|00,어선,88,,,,
2018-07-20 04:10,포항,영해,좌초,운항부주의,양호,1,1,0,0,0,포항시 남구 호미곶 남동 1해리,36|03|00,129|34|00,어선,4.07,,,,
2018-07-19 20:14,목포,항계내,접촉,관리소홀,양호,2,16,0,0,0,영암군 쌍용부두,0|0|0,0|0|0,기타,1548,화물선,6443,,
2018-07-19 18:26,완도,영해,기관손상,정비불량,양호,1,3,0,0,0,해남군 하마도 남서방 1.5해리 해상,34|25|15,126|24|53,어선,7.31,,,,
2018-07-19 16:03,목포,항계내,화재,화기취급부주의,양호,1,0,0,0,0,목포시 산정공단로 고려조선소,0|0|0,0|0|0,어선,67,,,,
2018-07-19 10:46,본청,영해-EEZ,키손상,정비불량,양호,1,5,0,0,0,경북 울진군 죽변면 죽변항 동방 약 13.7해리 해상,37|03|45,129|25|23,어선,7.93,,,,
2018-07-19 10:15,부산,항계내,화재,화기취급부주의,양호,1,0,0,0,0,감천항 1부두 동일조선 계류중인 선박,35|04|42,129|00|14,화물선,1963,,,,
2018-07-19 06:09,인천,영해,충돌,운항부주의,저시정,2,15,0,0,0,인천 옹진구 영흥도 남서방 1.2해리,37|13|46,126|24|28,화물선,5543,화물선,41567,,
2018-07-19 03:55,포항,영해,충돌,운항부주의,양호,2,6,0,0,0,포항시 남구 구룡포읍 석병리 동방 1.2해리 해,36|01|00,129|36|00,어선,2.43,어선,2.99,,
2018-07-19 03:03,통영,영해,안전저해,운항부주의,양호,1,8,0,0,0,통영시 한산면 매죽림 홍도 남방 0.1해리 해상,34|32|00,128|43|00,낚시어선,7.93,,,,
2018-07-19 02:18,제주,항계내,접촉,운항부주의,양호,1,22,0,0,0,제주 외항 11번 부두 내,33|31|27,126|33|07,화물선,4252,,,,
2018-07-19 01:22,서귀포,영해,기관손상,정비불량,양호,1,7,0,0,0,온평 남동방 6.9해리,33|19|98,127|00|97,어선,9.77,,,,
2018-07-18 21:18,여수,항계내,충돌,운항부주의,양호,2,12,0,0,0,돌산2대교(거북선) 주변해상,34|44|12,127|45|01,어선,95.41,기타,24,,
2018-07-18 18:00,서귀포,영해,키손상,정비불량,양호,1,3,0,0,0,서귀포 남동방 18해리,32|57|00,126|38|00,어선,4.99,,,,
2018-07-18 16:02,태안,영해,추진기손상,정비불량,저시정,1,2,0,0,0,충남 태안군 원북면 민어도항 꾸지나무골 해수욕장 중간해상,36|57|00,126|16|00,고무보트,0.5,,,,
2018-07-18 14:25,목포,영해,기관손상,정비불량,양호,1,8,0,0,0,신안군 가거도 남서 9해리 해상,33|59|0,124|56|0,어선,29,,,,
2018-07-18 12:52,목포,영해,충돌,운항부주의,양호,2,11,3,0,0,신안군 암태도 인근 해상,34|54|0,126|07|0,어선,9.77,예부선,293,,
2018-07-17 22:40,창원,영해,운항저해,연료고갈,양호,1,1,0,0,0,창원시 진해구 수도 남서방 0.2해리,35|04|67,128|44|35,모터보트,1.11,,,,
2018-07-17 21:09,제주,영해,침수,정비불량,양호,1,17,0,0,0,고산포구 북서방 200m 앞 해상,33|18|42,126|09|48,낚시어선,7.31,,,,
2018-07-17 12:18,여수,항계내,충돌,운항부주의,양호,2,11,3,0,0,여수시 화정면 월호도 남방 0.1 해리,34|33|98,127|43|25,낚시어선,3,어선,3.63,,
2018-07-17 09:03,태안,영해,안전저해,운항부주의,저시정,1,1,0,0,0,충남 태안군 근흥면 흑도 남서방 0.8해리 해상,36|43|18,125|55|72,어선,4.99,,,,
2018-07-17 08:20,여수,항계내,운항저해,정비불량,양호,1,90,0,0,0,여수시 남면 여천항 북방 0.5해리,34|33|00,127|45|00,여객선,677,,,,
2018-07-17 06:32,태안,영해,안전저해,운항부주의,양호,1,1,0,0,0,충남 태안군 근흥면 흑도 남방 3.5해리,36|40|00,125|55|00,어선,7.93,,,,
2018-07-16 21:33,평택,영해,기관손상,정비불량,양호,1,16,0,0,0,아산만 24~26번 부표 인근 해상,37|04|06,126|38|86,기타,2028,,,,
2018-07-16 21:00,서귀포,영해,운항저해,운항부주의,양호,1,1,0,0,0,외돌개 남방 0.3해리,33|13|97,126|32|67,모터보트,0.7,,,,
2018-07-16 17:34,통영,영해,추진기손상,정비불량,양호,1,3,0,0,0,통영시 장사도 남동방 0.4해리 해상,34|42|13,128|34|18,모터보트,0.66,,,,
2018-07-16 17:25,서귀포,항계내,인명사상,기타,양호,1,1,1,0,0,신양포구 앞 육상,33|25|40,126|55|05,기타,228,,,,
2018-07-16 15:15,서귀포,영해,운항저해,정비불량,양호,1,1,0,0,0,서귀포시 외돌개 앞 해상,33|13|58,126|32|05,어선,3.32,,,,
2018-07-16 13:00,평택,영해,운항저해,연료고갈,양호,2,3,0,0,0,장안서 서방 1.4해리 해상,37|02|58,126|16|02,어선,7.93,어선,7.93,,
2018-07-16 12:30,군산,영해,좌초,운항부주의,양호,1,9,0,0,0,비응항 방파제 서방 100M 해상,35|55|00,126|32|00,어선,83,,,,
2018-07-16 12:09,포항,항계내,기관손상,정비불량,양호,1,2,0,0,0,영일만항 남방파제 인근 해상,36|05|00,129|28|00,고무보트,0.4,,,,
2018-07-16 09:43,부산,항계내,해양오염,관리소홀,양호,1,0,0,0,0,부산 5부두 해상,35|07|29,129|03|11,예부선,252,,,,
2018-07-16 06:35,동해,영해-EEZ,안전저해,운항부주의,양호,1,7,0,0,0,독도 남동 10해리 해상,37|07|00,132|03|00,어선,39,,,,
2018-07-16 06:00,목포,영해,침수,운항부주의,저시정,1,3,0,0,0,영광군 송이도 북동방 6.3해리,35|19|0,126|16|0,어선,3.59,,,,
2018-07-15 22:41,포항,영해,기관손상,정비불량,양호,1,4,0,0,0,구룡포 동방 2.1해리,35|59|00,129|35|00,예부선,43,,,,
2018-07-15 21:20,서귀포,영해,안전저해,운항부주의,양호,1,10,0,0,0,신도포구 인근해상,33|15|00,126|09|00,낚시어선,6.43,,,,
