"발생일시","관할해경서","발생해역","발생유형","발생원인","기상특보","사고선박수","구조인원","부상인원","사망인원","실종인원","사고위치","위도","경도","선종1","톤수1","선종2","톤수2","선종3","톤수3"
"2015-11-13 07:35","인천","영해","추진기손상","운항부주의","양호","1","9","0","0","0","인천 옹진군 대청면 대청도 남서방 35해리","37|17|43","124|18|54","어선","29",,,,
"2015-11-12 16:22","동해","영해","키손상","정비불량","양호","1","4","0","0","0","동해항 동방 23해리","37|27|00","129|37|00","어선","21",,,,
"2015-11-12 13:32","보령","영해","충돌","운항부주의","양호","1","3","0","0","0","충남 보령시 웅천읍 남포면 용두해수욕장 서방 0.3해리","36|15|80","126|32|53","모터보트","1",,,,
"2015-11-12 07:05","완도","항계내","침수","관리소홀","양호","1","0","0","0","0","전남 완도군 완도읍 신항만","34|18|59","126|46|07","어선","0.98",,,,
"2015-11-12 06:23","포항","항계내","좌초","운항부주의","양호","1","1","0","0","0","경북 포항시 남구 형산강출장소 앞 갯바위","36|02|01","129|23|17","어선","3.02",,,,
"2015-11-11 19:36","제주","영해","기관손상","정비불량","황천5급","1","7","0","0","0","우도 북방 15해리","33|36|00","127|15|00","어선","26",,,,
"2015-11-11 19:00","완도","항계내","안전저해","운항부주의","양호","1","2","0","0","0","전남 해남군 송지면 송호리 땅끝여객선터미널 앞 해상","34|17|29","126|31|24","요트","12.5",,,,
"2015-11-11 18:20","보령","영해","충돌","운항부주의","양호","2","4","0","0","0","충남 보령시 웅천읍 창포해수욕장 석대도 서방 0.1해리","36|14|00","126|31|00","어선","3.17","어선","1.43",,
"2015-11-11 17:33","보령","영해","안전저해","운항부주의","양호","1","17","0","0","0","충남 보령시 오천면 외연도리 북동방 2.5해리","36|15|00","126|08|00","낚시어선","7.93",,,,
"2015-11-11 11:53","완도","영해","기관손상","정비불량","양호","1","5","0","0","0","전남 완도군 금일읍 섭도 남방 0.3마일해상","34|17|33","127|07|24","예부선","99",,,,
"2015-11-11 04:40","부산","항계내","충돌","운항부주의","양호","2","6","0","0","0","부산 연안여객부두 앞 해상","35|06|30","129|04|01","유조선","125","기타","34",,
"2015-11-09 19:50","목포","영해","기관손상","정비불량","풍랑주의보","1","13","0","0","0","전남 신안군 흑산면 가거도 남방 21해리","33|41|00","125|11|00","어선","40",,,,
"2015-11-09 12:40","여수","영해","해양오염","기타","저시정","1","0","0","0","0","여수시 남산동 수산물특화시장 인근 해상","34|44|08","127|43|59","기타","0",,,,
"2015-11-09 05:30","제주","영해","기타","정비불량","양호","1","22","0","0","0","제주 북동방 5.5마일 해상","33|35|0","126|36|00","낚시어선","9.77",,,,
"2015-11-09 01:55","부산","영해","추진기손상","정비불량","양호","1","3","0","0","0","부산 오륙도 북동방 0.6해리 해상","35|06|09","129|07|37","요트","5",,,,
"2015-11-08 21:50","목포","항계내","추진기손상","운항부주의","양호","1","4","0","0","0","전남 영광군 하낙월도 서방 1해리","35|12|00","126|06|00","어선","9.16",,,,
"2015-11-08 20:31","여수","영해","추진기손상","운항부주의","저시정","1","3","0","0","0","여수시 남면 소재 대유 동방 0.2마일 해상","34|32|57","127|45|73","어선","4.99",,,,
"2015-11-08 16:52","인천","영해","안전저해","운항부주의","양호","1","12","0","0","0","인천 옹진군 자월면 승봉리 사승봉도 남서방 1.8해리 해상","37|07|00","126|14|00","낚시어선","9.77",,,,
"2015-11-08 15:46","목포","영해","기관손상","정비불량","양호","1","9","0","0","0","전남 신안군 흑산면 가거도 남동방 2해리","34|01|00","125|09|00","어선","24",,,,
"2015-11-08 15:35","완도","항계내","침수","기타","양호","1","0","0","0","0","전남 완도군 완도읍 완도항 마리나 부두","34|19|00","126|45|14","모터보트","19",,,,
"2015-11-08 12:48","통영","항계내","화재","관리소홀","양호","1","0","0","0","0","경남 통영시 항남동 퀸모텔 앞 계류장","34|50|40","128|25|51","어선","35",,,,
"2015-11-08 08:42","평택","영해","안전저해","운항부주의","양호","1","17","0","0","0","화성시 우정읍 입파도 동방 약 1.5해리(37-05-20N 126-34-21E) 해상","37|05|20","126|34|21","낚시어선","7.93",,,,
"2015-11-08 07:08","통영","영해","기관손상","정비불량","양호","1","2","0","0","0","경남 통영시 오곡도 서방 0.3해리해상","34|43|34","128|25|26","어선","4.4",,,,
"2015-11-08 03:10","동해","영해","화재","정비불량","태풍주의보","1","12","0","0","0","울릉 북동 117해리","38|27|00","133|07|00","어선","72",,,,
"2015-11-07 10:15","평택","협수로","침수","기상악화","풍랑주의보","1","3","0","0","0","충남 당진시 석문면 마섬 포구 선착장","37|02|12","126|33|03","어선","0.9",,,,
"2015-11-06 06:13","부산","영해","전복","기타","양호","1","2","0","0","0","부산 해운대 청사포 외항등대 앞 해상","35|08|42","129|09|12","어선","1.89",,,,
"2015-11-06 05:12","통영","영해","좌초","운항부주의","양호","1","2","0","0","0","통영 사량면 읍덕리 외인금포구 인근 모래밭","34|49|53","128|14|99","어선","4.91",,,,
"2015-11-05 22:47","동해","항계내","화재","정비불량","양호","1","2","0","0","0","동해항 24번 선석","37|29|18","129|07|38","기타","1294",,,,
"2015-11-05 19:37","통영","영해","운항저해","운항부주의","양호","1","6","0","0","0","통영 산양읍 곤리도 동방 0.6해리","34|46|60","128|23|10","화물선","61",,,,
"2015-11-05 19:07","여수","영해","충돌","운항부주의","양호","3","21","0","0","0","여수시 남면 소재 안도 남동방 0.1해리","34|28|17","127|48|54","유조선","968","예부선","79","예부선","1977"
"2015-11-05 15:02","평택","협수로","기관손상","정비불량","양호","1","8","0","0","0","충남 당진시 송악읍 고대리 소재 안섬포구 앞 해상(FIX 36-59.37N 126-44.44E","35|59|37","126|44|44","낚시어선","3",,,,
"2015-11-05 14:34","부산","영해","안전저해","기타","양호","1","2","0","0","0","해운대 아이파크 앞 해상","35|09|12","129|08|31","모터보트","0",,,,
"2015-11-05 13:55","목포","영해","안전저해","운항부주의","양호","1","6","0","0","0","전남 신안군 임자도 북서방 12해리","35|11|00","125|49|00","화물선","575",,,,
"2015-11-05 13:30","여수","영해","기관손상","정비불량","양호","1","2","0","0","0","고흥군 소재 시산도 ~ 거금도 인근 해상","34|25|49","127|13|14","기타","1.36",,,,
"2015-11-05 12:13","여수","영해","기관손상","정비불량","양호","1","2","0","0","0","광양시 광양동 소재 도촌선착장","34|56|30","127|44|26","어선","1.31",,,,
"2015-11-05 10:30","평택","협수로","해양오염","관리소홀","양호","1","0","0","0","0","경기 평택시 포승읍 소재 평택당진항 신 관공선 부두(내항) 잔교 인근 해상(Fix 36-56.32N 126-51.20E)","36|56|32","126|51|20","기타","60",,,,
"2015-11-05 10:05","목포","항계내","좌초","운항부주의","양호","1","1","0","0","0","전남 신안군 팔금도 동방 1.6해리","34|48|03","126|12|09","어선","3.97",,,,
"2015-11-05 07:27","포항","영해-EEZ","기관손상","정비불량","양호","1","5","0","0","0","경북 영덕 창포 동방 14마일 해상","36|25|00","129|43|00","어선","29",,,,
"2015-11-05 06:10","부산","영해","기관손상","정비불량","양호","1","11","0","0","0","태종대 남방 4마일 해상","35|59|36","129|05|36","낚시어선","4.98",,,,
"2015-11-05 05:54","여수","영해","접촉","기타","저시정","2","4","0","0","0","고흥군 시산도 동방 140m해상","34|23|43","127|16|06","어선","7.93","기타","1.11",,
"2015-11-05 03:45","포항","영해","추진기손상","정비불량","양호","1","2","0","0","0","경북 포항 월포 동방 8마일 해상","36|13|00","129|33|00","어선","5.38",,,,
"2015-11-04 16:30","목포","영해","키손상","정비불량","양호","1","6","0","0","0","전남 신안군 흑산면 하태도 서방 3해리","34|23|00","125|13|00","어선","9.77",,,,
"2015-11-04 12:40","완도","항계내","화재","관리소홀","양호","1","0","0","0","0","전남 완도군 신항만 남방파제 선착장","34|19|02","126|46|01","어선","4.89",,,,
"2015-11-04 11:10","평택","영해","기관손상","정비불량","양호","1","8","0","0","0","화성시 우정읍 입파도 서방 약 2.5해리(FIX37-05-48N 126-29-18E)","37|05|48","126|29|18","낚시어선","9.77",,,,
"2015-11-04 10:50","동해","영해","추진기손상","기타","양호","1","1","0","0","0","장호 동방 7.2해리","37|17|44","129|28|51","어선","1.53",,,,
"2015-11-03 18:08","여수","영해","기관손상","기타","양호","1","4","0","0","0","여수시 삼산면 초도 북서방 4마일","34|17|73","127|12|15","요트","10",,,,
"2015-11-03 17:15","포항","영해-EEZ","안전저해","운항부주의","양호","1","5","0","0","0","경북 영덕 강구 동방 22마일 해상","36|21|00","129|50|00","어선","9.77",,,,
"2015-11-03 13:47","인천","영해","기관손상","정비불량","양호","1","4","0","0","0","인천 옹진군 덕적면 북서방 11해리 해상","37|23|01","125|54|56","어선","7.93",,,,
"2015-11-03 09:52","통영","영해","침수","운항부주의","양호","1","4","0","0","0","남해 미조 호도 남서방 0.2해리 해점","34|40|62","128|02|72","어선","7.93",,,,
"2015-11-03 09:11","동해","영해","기관손상","정비불량","양호","1","4","0","0","0","장호동방 6.5해리","37|17|00","129|27|00","어선","2.49",,,,
"2015-11-03 09:10","동해","영해","안전저해","운항부주의","저시정","1","6","0","0","0","독도 남동 12해리","37|09|47","132|06|30","어선","9.77",,,,
"2015-11-03 06:55","부산","영해","충돌","운항부주의","양호","2","23","0","0","0","부산항 씨부이 남방 1해리 해상","35|03|36","129|08|43","화물선","2901","어선","669",,
"2015-11-03 06:30","동해","영해","안전저해","운항부주의","양호","1","11","0","0","0","독도 북동방 28해리","37|40|76","132|06|89","어선","29",,,,
"2015-11-03 01:45","서귀포","항계내","화재","화기취급부주의","양호","1","0","0","0","0","서귀포시 서귀포항 해군부두 인근 계류장","33|14|36","126|33|77","어선","85",,,,
"2015-11-02 19:27","평택","영해","기관손상","정비불량","양호","1","9","0","0","0","인천 옹진군 덕적면 소재 울도 동방 약 7해리","37|00|05","126|06|50","화물선","1580",,,,
"2015-11-02 16:30","목포","영해","기관손상","정비불량","양호","1","36","0","0","0","전남 신안군 흑산도 북방 3.5해리","34|45|00","125|26|00","유도선","29",,,,
"2015-11-02 13:18","부산","영해","충돌","기타","양호","2","28","0","0","0","부산 태종대 남서방 6.5해리 해상","35|57|10","129|01|50","화물선","1996","화물선","5275",,
"2015-11-02 11:39","인천","영해","침수","정비불량","양호","1","4","0","0","0","인천 중구 무의동 팔미도 남동방 1.3해리","37|21|00","126|32|00","어선","5.67",,,,
"2015-11-01 22:35","평택","영해","충돌","운항부주의","양호","1","3","0","0","0","인천시 옹진군 덕적면 백아리 목덕도 서방 약 6해리 해상","36|56|00","125|40|00","어선","24",,,,
"2015-11-01 19:57","포항","영해-EEZ","추진기손상","정비불량","양호","1","5","0","0","0","경북 영덕 구계 동방 18마일","36|15|00","129|45|00","어선","7.93",,,,
"2015-11-01 15:24","울산","영해-EEZ","키손상","정비불량","양호","1","5","0","0","0","울기 동방 26.5해리 해상","35|29|00","129|59|00","어선","9.77",,,,
"2015-11-01 10:49","동해","영해","추진기손상","정비불량","양호","1","4","0","0","0","임원항 남동 7.5해리","37|11|00","129|30|00","어선","7.93",,,,
"2015-11-01 10:40","서귀포","항계내","해양오염","관리소홀","양호","1","0","0","0","0","서귀포시 서귀포항 서귀포수협 유류부두","33|14|35","126|33|83","어선","60",,,,
"2015-11-01 10:28","평택","영해","안전저해","운항부주의","양호","1","3","0","0","0","화성시 우정읍 입파도 등대 인근(FIX 37-06-35N 126-32-45E)","37|06|35","126|32|42","모터보트","0",,,,
"2015-11-01 09:47","평택","영해","안전저해","정비불량","양호","1","3","0","0","0","당진시 석문면 대난지도 서방 약 3해리 해상","37|03|37","126|21|11","어선","7.31",,,,
"2015-11-01 08:45","부산","항계내","화재","화기취급부주의","양호","1","0","0","0","0","감천항 33번석 접안 중인 러시아선박","35|03|56","129|00|34","어선","1773",,,,
"2015-11-01 08:43","평택","영해","기관손상","정비불량","양호","1","16","0","0","0","인천 옹진군 선갑도 남동방 1.2해리 해상","37|04|00","126|05|00","낚시어선","9.77",,,,
"2015-11-01 08:41","여수","영해","침수","기타","저시정","1","2","0","0","0","여수시 남면 소리도 서방 1.5해리 인근해상","34|26|50","127|46|45","어선","6.11",,,,
"2015-11-01 06:30","서귀포","EEZ 30마일 이내","화재","정비불량","양호","1","7","0","0","0","서귀포 이어도 동방 1.7해리 해상","32|07|00","125|13|00","어선","29",,,,
"2015-10-31 17:05","평택","협수로","기관손상","정비불량","양호","1","20","0","0","0","충남 당진시 송악읍소재 현대제철부두 4번석","36|59|20","126|43|37","화물선","133647",,,,
"2015-10-31 15:30","군산","항계내","침수","관리소홀","양호","1","0","0","0","0","군산 내항 예인선,바지선 정박지","35|59|00","126|42|00","예부선","23",,,,
"2015-10-31 15:00","보령","영해","키손상","정비불량","양호","1","16","0","0","0","충남 보령시 오천면 원산도 북방 0.3해리 (36-23N, 126-28E)","36|23|00","126|28|00","낚시어선","9.77",,,,
"2015-10-31 13:57","인천","영해","기관손상","정비불량","양호","1","0","0","0","0","인천 옹진군 자월면 남방 해상","37|15|70","126|22|94","낚시어선","11",,,,
"2015-10-31 13:20","동해","항계내","기관손상","정비불량","양호","1","2","0","0","0","묵호항 동방 약 0.75마일","37|32|29","129|08|09","어선","1.89",,,,
"2015-10-31 13:00","보령","영해","안전저해","운항부주의","양호","1","16","0","0","0","충남 보령시 오천면 원산도리 원산도 북동 1해리 (36-23N, 126-26E)","36|23|00","126|26|00","낚시어선","9.77",,,,
"2015-10-31 11:30","목포","항계내","기관손상","정비불량","양호","1","2","0","0","0","전남 신안군 지도읍 선도 북방 인근해상","35|00|25","126|15|26","모터보트","0.3",,,,
"2015-10-31 08:43","군산","영해","침수","정비불량","양호","1","1","0","0","0","부안군 위도 동방 2해리 해상","35|35|60","126|22|55","어선","2.76",,,,
"2015-10-31 08:40","평택","영해","운항저해","운항부주의","양호","1","2","0","0","0","충남 당진시 석문면 소재 대난지도 서방(FIX 37-03-25N, 126-22.47E)","37|03|25","126|22|47","어선","3.51",,,,
"2015-10-31 08:26","서귀포","영해-EEZ","운항저해","운항부주의","양호","1","10","0","0","0","서귀포시 대정읍 마라도 남서 23해리 해상","32|50|00","125|58|00","어선","79",,,,
"2015-10-30 19:43","목포","항계내","안전저해","운항부주의","양호","1","24","0","0","0","전남 신안군 임자도 진리선착장 동방 0.7해리","35|04|43","126|08|14","여객선","162",,,,
"2015-10-30 18:50","동해","영해","추진기손상","정비불량","양호","1","12","0","0","0","독도 동방 26해리","37|10|29","132|24|73","어선","93",,,,
"2015-10-30 16:30","부산","영해","기관손상","정비불량","양호","1","4","0","0","0","오륙도 방파제 앞 해상","35|05|44","129|06|51","고무보트","0",,,,
"2015-10-30 14:30","부산","영해","충돌","운항부주의","양호",,,,,,"동백섬 누리마루 앞 해상","35|08|30","129|07|24",,,,,,
"2015-10-30 10:42","울산","항계내","충돌","운항부주의","양호","2","28","0","0","0","울산항 E묘지","35|25|61","129|25|51","유조선","16458","유조선","495",,
"2015-10-30 10:31","통영","영해","좌초","운항부주의","양호","1","18","0","0","0","사천시 굴도 앞 해상","34|58|00","127|56|00","낚시어선","9.77",,,,
"2015-10-30 06:20","군산","항계내","기타","관리소홀","양호","1","0","0","0","0","군산항 북방파제 인근 해상","35|58|85","126|29|46","어선","1.42",,,,
"2015-10-29 22:10","목포","영해","인명사상","운항부주의","양호","1","9","1","0","0","전남 신안군 흑산면 만재도 북서방 6.6해리","34|16|24","125|21|30","어선","7.93",,,,
"2015-10-29 15:15","창원","항계내","기타","관리소홀","양호","1","0","0","0","0","창원시 마산 합포구 진동면 고현리 선착장","35|06|07","128|28|51","어선","7.31",,,,
"2015-10-29 13:10","포항","영해","조난","재질불량","양호","1","1","0","0","0","경북 경주시 양남면 수렴리 수렴항 동방 약 0.5마일","35|39|53","129|28|21","고무보트","0.5",,,,
"2015-10-29 10:22","보령","영해","기관손상","정비불량","양호","1","2","0","0","0","충남 보령시 신흑동 대천항 남서방 10해리(36-13N, 126-21E)","36|13|00","126|21|00","어선","3",,,,
"2015-10-28 19:30","평택","협수로","침수","관리소홀","양호","1","0","0","0","0","충남 당진시 석문면 용무치항 방파제 10m 앞 해상","37|02|04","126|33|05","모터보트","3",,,,
"2015-10-28 14:10","목포","항계내","기타","관리소홀","양호","1","0","0","0","0","전남 영암군 쌍용부두","34|47|28","126|24|38","어선","1898",,,,
"2015-10-28 14:00","통영","영해","충돌","운항부주의","양호","2","12","0","0","0","경남 고성군 삼천포화력발전소 앞 해상","34|53|87","128|06|29","어선","3.2","낚시어선","4.94",,
"2015-10-28 07:48","완도","항계내","전복","관리소홀","양호","1","0","0","0","0","전남 장흥군 회진면 회진선착장 앞 2m해상","34|28|56","126|56|34","어선","1.9",,,,
"2015-10-28 07:28","평택","협수로","좌초","관리소홀","양호","1","0","0","0","0","충남 서산시 대산읍 소재 삼길포항 방파제","37|00|30","126|25|54","어선","5.82",,,,
"2015-10-28 05:41","포항","항계내","침수","관리소홀","황천5급","1","0","0","0","0","경북 포항시 포항신항 26번 선석","36|01|02","129|23|44","예부선","3023",,,,
"2015-10-27 23:10","여수","영해","기관손상","정비불량","양호","1","4","0","0","0","여수교통안전특정해역내 백서 서방 약 1마일 해상","34|35|58","127|55|46","기타","129",,,,
"2015-10-27 13:18","인천","항계내","침수","정비불량","양호","1","0","0","0","0","인천 중구 운서동 인천대교 남방 0.5해리 해상","37|24|29","126|33|29","예부선","2667",,,,
"2015-10-27 11:48","통영","영해","기타","기상악화","황천5급","1","42","1","0","0","통영시 한산면 추봉리 곡룡포 남동방 0.5해리","34|45|26","128|33|75","유도선","29",,,,
"2015-10-27 09:42","평택","협수로","해양오염","기타","황천5급","1","0","0","0","0","경기 평택시 포승읍 원정리 소재 SK 가스부두 앞 해상","36|59|00","126|46|00","기타","0",,,,
"2015-10-26 17:45","울산","영해","기관손상","정비불량","양호","1","2","0","0","0","부산 기장군 대변항 남동방 1.5마일 해상","35|12|46","129|15|27","요트","2.7",,,,
"2015-10-26 09:58","태안","영해","기관손상","정비불량","양호","1","3","0","0","0","충남 태안군 학암포항 북서방 6.7M’ 해상","36|52|57","126|04|08","어선","6.14",,,,
"2015-10-26 09:51","동해","영해","기관손상","정비불량","양호","1","1","0","0","0","장호항 동방 4해리","37|14|24","129|24|44","어선","1.71",,,,
"2015-10-26 07:42","보령","영해","기관손상","정비불량","양호","1","9","0","0","0","전북 군산시 옥도면 연도리 북서방 3해리(36-07N, 126-24E)","36|07|00","126|24|00","낚시어선","8.55",,,,
"2015-10-26 07:35","서귀포","영해-EEZ","인명사상","기타","양호","1","1","1","0","0","서귀포시 남서방 35해리 해상","32|50|00","126|04|00","어선","29",,,,
"2015-10-26 07:20","보령","영해","좌초","운항부주의","양호","1","16","0","0","0","충남 보령시 오천면 천수만 내측 월도 남방 0.1해리 (36-24N, 126-28E)","36|24|00","126|28|00","낚시어선","7.93",,,,
"2015-10-25 22:35","부산","영해","기관손상","정비불량","양호","1","7","0","0","0","청사포 남방 1.4해리 해상","35|07|48","129|11|15","요트","3",,,,
"2015-10-25 21:52","태안","영해","접촉","운항부주의","양호","2","18","0","0","0","충남 태안군 근흥면 가의도 북서방 4.7M'해상","36|44|28","126|00|01","예부선","316","어선","24",,
"2015-10-25 17:21","목포","항계내","안전저해","운항부주의","양호","1","4","0","0","0","전남 목포시 외달도 북동방 0.8해리 해상","34|47|00","126|18|00","모터보트","5.8",,,,
"2015-10-25 15:10","보령","영해","안전저해","운항부주의","양호","1","12","0","0","0","충남 보령시 오천면 월도 남동방 0.2해리","36|24|29","126|28|10","낚시어선","4.51",,,,
"2015-10-25 13:22","평택","영해","기관손상","정비불량","양호","1","2","0","0","0","도리도 남서방 약2해리 해상(FIX 37-05.45N, 126-34.49E)","37|05|45","126|34|49","어선","7.93",,,,
"2015-10-25 12:48","목포","영해","기관손상","정비불량","양호","1","6","0","0","0","전남 신안군 흑산면 만재도 인근해상","34|18|51","125|34|25","어선","7.93",,,,
"2015-10-25 10:43","여수","영해","기관손상","정비불량","양호","1","5","0","0","0","여수시 개도 모전리 앞 해상","34|33|36","127|37|58","낚시어선","1.91",,,,
"2015-10-25 07:40","보령","영해","기관손상","정비불량","양호","1","11","0","0","0","충남 보령시 오천면 천수만 내측 회덕항 남서방 1.8해리","36|25|39","126|27|32","낚시어선","4.99",,,,
"2015-10-25 07:03","통영","영해","운항저해","운항부주의","양호","1","1","0","0","0","통영시 욕지면 두미도 인근해상","34|40|99","128|11|70","낚시어선","9.77",,,,
"2015-10-25 06:51","여수","항계내","침수","기타","양호","1","0","0","0","0","보성군 회천면 동율항포구","34|40|13","127|05|47","어선","3.24",,,,
"2015-10-24 23:42","부산","영해","안전저해","운항부주의","양호","1","11","0","0","0","부산 사하구 다대포해수욕장 남서 1해리","35|01|37","128|57|08","요트","15",,,,
"2015-10-24 16:48","태안","영해","좌초","운항부주의","양호","1","12","0","0","0","충남 태안군 안면읍 신연육교 동방 1해리","36|36|47","126|20|42","낚시어선","4.99",,,,
"2015-10-24 16:32","평택","협수로","안전저해","운항부주의","양호","1","50","0","0","0","충남 당진시 석문면 난지도리 소재 도비도 북서방 0.5해리 해상","37|01|40","126|27|15","유도선","200",,,,
"2015-10-24 16:30","완도","영해","운항저해","관리소홀","양호","1","1","0","0","0","전남 완도군 신지면 신지대교 밑 해상","34|20|05","126|44|51","어선","1.11",,,,
"2015-10-24 13:00","완도","영해","기타","연료고갈","양호","1","1","0","0","0","전남 완도군 청산면 청산도 북동방 6해리","34|13|00","127|02|00","고무보트","1",,,,
"2015-10-24 12:30","여수","영해","해양오염","기타","양호","1","0","0","0","0","여수시 종화동 소재 하멜등대 앞 해상","34|44|11","127|44|50","기타","0",,,,
"2015-10-24 06:50","보령","영해","추진기손상","정비불량","양호","1","5","0","0","0","충남 서천군 서천읍 서면 도둔리 홍원항 북서 0.3해리(36-09N, 126-29E)","36|09|00","126|29|00","모터보트","1.02",,,,
"2015-10-24 05:49","포항","영해","기관손상","정비불량","양호","1","4","0","0","0","경북 포항시 호미곶 북동 8마일 해상","36|08|00","129|42|00","어선","7.93",,,,
"2015-10-24 04:20","완도","영해","침수","기타","양호","1","2","0","0","0","전남 완도군 약산면 우두리 선착장 부근해상","34|23|10","126|51|40","어선","1.49",,,,
"2015-10-23 13:27","통영","영해","기관손상","정비불량","양호","1","2","0","0","0","통영 장구도 서방 0.8해리 해상","34|51|00","128|19|00","어선","3.82",,,,
"2015-10-23 13:10","군산","영해","안전저해","운항부주의","양호","1","47","0","0","0","군산시 옥도면 어청도 남동 10해리","36|05|00","126|11|00","여객선","121",,,,
"2015-10-23 09:53","평택","영해","기관손상","정비불량","양호","1","3","0","0","0","경기도 화성시 우정읍 국화도 남동방 약 1.57마일","37|02|00","126|34|00","모터보트","0.35",,,,
"2015-10-23 08:57","보령","영해","기관손상","정비불량","양호","1","4","0","0","0","충남 홍성군 서부면 궁리항 남서 2.8해리(36-33N, 126-25E)","36|33|00","126|25|00","고무보트","0.1",,,,
"2015-10-23 08:35","통영","영해","좌초","운항부주의","양호","1","4","0","0","0","통영시 삼덕항 입구 방파제 앞 해상","34|47|53","128|22|81","어선","7.93",,,,
"2015-10-23 08:20","인천","항계내","침수","정비불량","양호","1","0","0","0","0","인천 남동구 소래포구","37|24|04","126|44|44","어선","7.93",,,,
"2015-10-22 16:56","울산","영해","기타","기타","양호","1","1","0","0","0","대변항 남동방 1.4해리 해상","35|12|54","129|15|52","예부선","0",,,,
"2015-10-22 16:41","통영","영해","좌초","운항부주의","양호","1","2","0","0","0","경남 고성군 자란만 문태도 인근해상","34|54|71","128|15|51","모터보트","7.93",,,,
"2015-10-22 14:30","보령","영해","기관손상","정비불량","양호","1","11","0","0","0","전북 군산시 옥도면 연도 북서방 5.3해리","36|07|00","126|19|00","낚시어선","4.07",,,,
"2015-10-22 12:57","목포","영해","기타","운항부주의","양호","1","1","0","0","0","전남 신안군 흑산면 다물도 인근해상","34|44|32","125|20|58","어선","3.61",,,,
"2015-10-22 08:24","목포","항계내","화재","화기취급부주의","양호","1","9","0","0","0","전남 목포시 동명물량장","34|47|13","126|23|24","어선","69",,,,
"2015-10-22 07:55","부산","영해","충돌","운항부주의","양호","2","14","0","0","1","부산 기장군 소재 공수리 동방 5해리","35|08|00","129|18|00","기타","52","어선","139",,
"2015-10-22 00:24","속초","항계내","화재","기타","양호","5","0","0","0","0","고성군 거진읍 거진항 어선부두","38|26|40","128|27|18","어선","3.29","어선","4.57","어선","3.4"
"2015-10-21 22:32","여수","영해","안전저해","운항부주의","양호","1","21","0","0","0","여수시 소리도 남동방 15.6마일 해상","34|11|34","127|58|30","낚시어선","9.77",,,,
"2015-10-21 22:12","울산","항계내","해양오염","관리소홀","양호","1","0","0","0","0","울산 장생포 소형선 부두","35|30|05","129|22|10","화물선","97.35",,,,
"2015-10-21 15:26","보령","영해","추진기손상","정비불량","양호","1","2","0","0","0","충남 서천군 비인면 비인항 서방 5해리 (36-07.05N 126-23.91E)","36|07|05","126|23|91","모터보트","0.7",,,,
"2015-10-21 12:58","인천","항계내","기관손상","정비불량","양호","1","3","0","0","0","경기 시흥시 정왕동 시화방조제앞 하가리기도","37|19|00","126|36|2","모터보트","1.24",,,,
"2015-10-21 12:40","군산","영해","기관손상","정비불량","양호","1","4","0","0","0","군산시 옥도면 연도 남방 0.5해리","36|04|00","126|26|00","모터보트","4.05",,,,
"2015-10-21 11:35","서귀포","항계내","침수","정비불량","양호","1","0","0","0","0","서귀포시 표선 항내","33|19|61","126|50|76","어선","3.03",,,,
"2015-10-21 11:04","평택","영해","안전저해","운항부주의","저시정","1","3","0","0","0","장안서 서방0.5해리","37|03|57","126|18|00","어선","3",,,,
"2015-10-21 10:03","목포","영해","좌초","운항부주의","양호","1","5","0","0","0","전남 신안군 임자면 재원도 서방 5.5해리","35|04|00","125|54|00","어선","7.93",,,,
"2015-10-21 03:00","목포","항계내","접촉","운항부주의","저시정","1","11","0","0","0","전남 신안군 암태도 동방 1.6해리","35|51|47","126|10|72","어선","79",,,,
"2015-10-20 20:08","통영","영해","충돌","운항부주의","양호","2","13","0","0","0","통영시 한산면 매물도 남동방 11해리","34|29|16","128|42|26","어선","4.94","기타","302",,
"2015-10-20 18:30","목포","항계내","기관손상","운항부주의","양호","1","2","0","0","0","전남 신안군 흑산면 비리항 1해리 인근해상","34|41|58","125|26|54","어선","1.33",,,,
"2015-10-20 16:33","보령","영해","안전저해","운항부주의","양호","1","18","0","0","0","충남 보령시 오천면 원산도 저두항 남방 1.5해리","36|19|58","126|26|71","낚시어선","7.93",,,,
"2015-10-20 15:11","평택","영해","해양오염","기타","저시정","1","0","0","0","0","서산시 대산읍 장안서 남서 8해리","37|01|00","126|09|00","기타","0",,,,
"2015-10-20 14:40","울산","영해","인명사상","기타","양호","1","1","1","0","0","부산 기장군 칠암 동방 약 9마일 해상","35|18|15","129|27|19","어선","139",,,,
"2015-10-20 14:32","평택","영해","인명사상","기타","양호","1","1","0","0","0","화성시 우정읍 국화도 동방 약 3해리","37|02|00","126|35|00","낚시어선","9.77",,,,
"2015-10-20 12:00","평택","영해-EEZ","화재","관리소홀","양호","1","18","0","0","0","인천 옹진군 덕적면 울도 서방 약 32해리","36|58|00","125|26|00","어선","9.77",,,,
"2015-10-20 02:57","목포","항계내","화재","화기취급부주의","양호","1","0","0","0","0","전남 신안군 흑산면 예리항 내","34|41|00","125|26|16","어선","29",,,,
"2015-10-19 14:23","울산","항계내","안전저해","운항부주의","양호","1","2","0","0","0","울산항 E-2 묘박지 해상","35|27|00","129|25|00","기타","21",,,,
"2015-10-19 10:50","군산","영해","운항저해","연료고갈","양호","1","5","0","0","0","군산시 옥도면 말도 서방 0.5해리","35|51|00","126|18|00","모터보트","0.1",,,,
"2015-10-19 07:00","속초","항계내","침수","관리소홀","양호","1","0","0","0","0","고성군 토성면 아야진항 어선부두","38|16|24","128|33|21","어선","20",,,,
